PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryContext,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
516343,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2150,-1500,"A cast copper-alloy flat axehead of Early Bronze Age date, c. 2150-1500 BC.


The axehead has a very curved blade with most of the edge lost to wear and corrosion. The head has a maximum width at the tips of the blade (86.61mm) and tapers to a break before the butt (42.59mm width). Most of the surface patina has been lost, revealing a very blue-green corroded surface of uneven quality.",,4,Copper alloy,,Donated to a museum,Metal detector,2012-01-01T00:00:00Z,2012-05-31T23:00:00Z,,,352,,,8.74,101.6,1,Robert Collins,Robert Collins,North East,Northumberland,Northumberland,Stannington,NZ2181,Generated from computer mapping software,55.122943,-1.672254,NCL-A1A937,,NCL-A1A937.jpg,NCL-A1A937: Early Bronze Age flat axe,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/rcollins/NCL-A1A937.jpg,https://finds.org.uk/images/thumbnails/393304.jpg
516348,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"A cast copper-alloy socketed axehead of Middle Bronze Age date, c. 1000-800 BC.


The axehead is largely complete, with a section of the body missing on one face. The cutting edge of the blade is very worn and corroded and has a small notch in its center. The blade tapers slightly into the body and a sub-rectangular moulded mouth. There a three slight moulded ribs in low relief forming an E-shape on each face, extending form the mouth to the middle of the body.A loop can be found on one face of the axe, emerging just inside the mouth for a length of 19.72mm. The socket retains some soil.


Total length=67.17mm; Blade w=35.84mm; width at mouth=33.98mm; thickness at mouth=4.05mm; depth of socket=39.79mm; weight=92.7g.",,4,Copper alloy,,Donated to a museum,Metal detector,2012-01-01T00:00:00Z,2012-06-30T23:00:00Z,,,92.7,,,4.05,67.17,1,Robert Collins,Robert Collins,North East,Northumberland,Northumberland,Stannington,NZ2083,Generated from computer mapping software,55.140955,-1.687793,NCL-A1ECA3,,NCL-A1ECA3.jpg,NCL-A1ECA3: Bronze Age socketed axehead,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/rcollins/NCL-A1ECA3.jpg,https://finds.org.uk/images/thumbnails/393305.jpg
516668,Dirk,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1500,"An incomplete copper alloy dagger, or dirk, of Bronze Age date. The dirk has been broken in half in antiquity. The dirk has four rivet holes. There is an even light green patina.


Dot. Boughton, FLO for Lancs and Cumbria and specialist in Bronze Age metalwork, has kindly offered the following research:


""According to Burgess and Gerloff (Ref: Burgess, C. and Gerloff, S. 1981. The dirks and and rapiers of Great Britain and Ireland. Praehistorische Bronzefunde IV, 7. Munich) (pg. 19):

""Group II: Dirks and rapiers assigned to Group II have blades showing a central ridge which produces a distinctive flattened lozenge cross-section. The edges can be plain or bevelled. The blades are generally plain, only a very few examples having lateral grooves or decorative bands across thr butt-end of the median ridge. Generally butts are more or less trapezoidal and have two rivets in rivet-holes, only a few having an additional pair of side notches, indicating a hilt affixes by four rivets in the Continental manner....... Blades of Group II differ considerably and it is only possible to distinguish three clear-cut Types within the group, the basis of classification being the shape and proportions of butt and blade. The remainder are all obviously related to each other but do not form any homogenous types or are too damaged for further classification.....""




They carry on describing their first type, ""Blades with four rivet holes"": (p. 20) A few weapons of Group II have four rivet holes, a feature not characteristic of British dirks and rapiers and more commonly found on the Continent where four-riveted trapezoidal butts are associated with Tumulus Culture rapiers in south Germany as well as Wohlde dirks in the North.""


Burgess and Gerloff show three examples (nos 66-68) which are deescribed as possible imports from Northern Germany. No. 68 is especially similar to the one recorded here.


There is therefore a high likelihood that this dagger or, more accurately, dirk, is actually a Continental piece, possibly from Northern Germany or southern Scandinavia.


There is a similar dirk on thios website: http://www.lwl.org/LWL/Kultur/Westfalen_Regional/Siedlung/Siedlungsgeschichte/Bronzezeit/ 


Another more or less appropriate comparison is a dagger which is part of the hoard from Berlin-Spandau. Its origin is possibly southern Scandinavia, Schleswig-Holstein or Mecklenburg-Vorpommern (Northern Germany). It shares the four rivets, semi-circular shoulders/butt end and gently curved blade. There is an image (figure) here: Abb. 1,7 in: Schwenzer, S. 1997. ""Wanderer, kommst du nach Spa..."". In: Haensel, B. and Haensel, A. (eds.) 1997: Gaben an die Goetter. Schaetze der Bronzezeit Europas. Staatliche Museen zu Berlin - Preussischer Kulturbesitz und Freie Universitaet, Seminar fuer Ur- und Fruehgeschichte, p. 61-67.


Generally speaking I think that this is an artefact of the Continental tumulus culture which is part of the Middle Bronze Age and the date is c. 1600-1200BC, probably more towards the beginning of it, i.e. 1600-1500BC"".


The length of the dirk is 165mm. At its widest the dirk is 35mm. The blade is 19mm wide before tapering to a point and 4mm thick at the central axis.","
Many thanks to Dot Bougton for such extensive research and comparisons.
",3,Copper alloy,,Returned to finder,Metal detector,,,,,58.78,,,4,165,1,Dot Boughton,Julie Cassidy,East Midlands,Northamptonshire,South Northamptonshire,Whittlebury,SP6945,From finder,52.099045,-0.994116,NARC-CC1CF4,,BAdagger1.JPG,NARC-CC1CF4: bronze age dagger,Northamptonshire County Council,Attribution License,https://finds.org.uk/images/jcassidy/BAdagger1.JPG,https://finds.org.uk/images/thumbnails/392659.jpg
516750,Axehead,Bronze Age,,,,,"I am grateful for the following description which was produced by John Llywellyn Williams.



The axe was discovered in 2012 and is an interesting example of a Bandon type Developed axe displaying some atypical features. Bandon axes are distinguished by their small size, a rectangular, slightly tapering parallel sided body, convex sides developing into low hammered side flanges, a faintly defined proto stop ridge and a sharp lower body flare expanding into a deep crescentic blade with pointed blade tips. This specimen corresponds in most of the listed attributes but differs in the following manner. A very faint outline of a stop ridge can be discerned on one face but, most importantly, the side flanges were formed on this same single face. The obverse face is featureless and therefore defeats the object of creating an efficient hafting facility on the axe. In this capacity the specimen may be considered as an unfinished object which leads to the question why it was discarded rather than being recycled. Although not analysed the most likely composition of the axe is bronze. The object was discovered during metal detecting by an employee of the landowner and the context of burial is therefore not known.



In the Welsh corpus of Developed axes there are nine Bandon and Bandon affiliated examples from Wales with four representatives from northern Wales, respectively Crug (Bethel), Caerwys (Flintshire), Overton, (Wrexham) and Rhuallt (Denbigh). The Crug axe, the nearest geographically to Llanfaglan, is closely similar but has an extended body and is characterised by panelling on the face a feature unique to this axe. The closest parallels to the Llanfaglan axe are two axes from south Wales, namely the small, slightly damaged example from Llanfabon (Nelson - Caerphilly) and the example from Penllyn near Bridgend, one of a small group which appear to be associated with the location of a former lake.



The dimensions of the axe are - length 81.23mm; blade width 48.60mm; butt width 21.87mm; maximum body thickness 11.97mm, weight 151.6 gms.



Developed flat axes belong to metalworking assemblage IV, corresponding to the earlier part of Needham's (1996) Period 3 and can probably be dated to the interval between circa 2000 and 1750BC. (John Llywelyn Williams, Bangor 2012)",,4,Copper alloy,,Returned to finder,Metal detector,,,,,151.6,,,11.97,81.23,1,Roland Flook,Roland Flook,,Gwynedd,,,SH4660,,53.11488372,-4.30239749,GAT-CF98C6,,,,,,,https://bronze-age-index.micropasts.org/img.png
517406,Penannular Ring,Bronze Age,Bronze Age,BRONZE AGE,-1150,-800,"Bronze Age gold penannular ring. The object has a slightly tapering sub- circular section and is turned inwards to form an open loop. The object has flat terminals which are aligned almost parallel, tapering inwards slightly at their inner edge and are set 4mm apart.


Non-destructive X-ray fluorescence analysis of the surface of the penannular ring carried out by the British Museum's Department of Conservation and Scientific Research indicated a gold content of 82-85%, silver content of 12-14%, the remainder being copper. The ring weighs 6.06 grams and the specific gravity measurement of 17.49 indicates that it is gold alloy throughout, not plated.


It is 22mm long, 15mm wide, 5mm thick and weighs 6.06g.","As the object is made of over 10% precious metal and is over 300 years old, it constitutes Treasure under the stipulations of the Treasure Act 1996.",3,Gold,,Acquired by museum after being declared Treasure,Metal detector,2012-08-17T23:00:00Z,,2012T573,,6.06,,,5,22,1,Wendy Scott,Wendy Scott,East Midlands,Leicestershire,Charnwood,Woodhouse,SK5213,From finder,52.712171,-1.23172,LEIC-4AB781,,4AB781.JPG,bronze age gold ring money,Leicestershire County Council,Attribution License,https://finds.org.uk/images/wscott/4AB781.JPG,https://finds.org.uk/images/thumbnails/393396.jpg
518968,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-950,-700,"A complete cast copper alloy (bronze) socketed axe of Late Bronze Age dating (950 to 700 BC).


The axe is sub-rectangular in plan with a flared convex cutting edge and the socket is sub-rectangular in cross section. The socket of the axe is sub-rectangular, with an irregular mouth. The top edge of the socket shows little evidence of casting jets that have been trimmed flush with the socket mouth. One of the four casting runners survives the extensive abrasion and can be clearly identified. The mould has slipped slightly during the casting process. The swollen moulded collar of the socket is relatively wide and varies in thickness along its length. At the base of the collar a small swollen rib extends. The loop is well preserved and relatively small and wide with a irregular lentoid shaped cross section. It is set in a low position on the axe being set beneath the collar in line with the horizontal moulding.The horizontal cast moulding is present on both faces and the edges of the axe; however this is better preserved on one face. From this moulding, on each face, three parallel longitudinal ribs descend. The ribs are complete and taper along their length terminating approximately in the middle of the axe. The two long sides of the axe expand slightly along the length of the socket and terminate with an expanded blade.The blade edge has been lost through abrasion and corrosion.


The socketed axe head is a mid matt greenish brown colour with an even, well formed patina which covers most surfaces. There are several areas where this patina has been lost - probably through abrasion. Here a dark green coloured metal can be seen. Some of this exposed metal has a light green powdery copper corrosion present. The areas worst affected are those around the collar, socket and cutting edge. These areas of exposed metal should be monitored for signs of active corrosion (bright greeny powdery residue). To reduce the risk of this occurring, the axe head should be stored in an dry acid-free environment, such as a sealed tupperware box, with silica gel and acid free tissue paper.


The axe measures 101.15mm in length, 45.20mm wide, is 38.55mm thick and weighs 185.7 grams. The depth of the socket is 75.94mm.


This axe fits into a well known distribution of ribbed axes present in the Northern Marches (Shropshire) and north and East Wales. It can be paralleled with a similar socketed ribbed axe from Breiddon Hillfort (Powys) which was discovered during excavations. This also had a portion of preserved willow haft which was radiocarbon dated to the period 754 ± 50 CAL BC(Musson 1991). This fits with the final phases of the Late Bronze Age specifically that associated with Ewart Park industrial phase. Similar discoveries of Socketed Axes (from which this example may be paralleled) can be seen in the Willow Moor Hoards (of 1790's and 1840's) from Little Wenlock, Shropshire (Chitty 1928). A similar axe was also discovered in a hoard of axes from Pencoyd, Herefordshire (2005-T412). This was also dated to the Ewart Park phase. These axes correspond in date with Needham's period 7 (Needham:1996) Very few Socketed axes have been discovered or reported from Shropshire in recent years so this example is particularly important to the understanding of Late Bronze Age Archaeology of the County.","
Thanks are extended to both Dot Broughton (Cumbrian FLO) and Peter Reavill (Herefordshire & Shropshire FLO) for their help with the identification and recording of this find.
",4,Copper alloy,,Returned to finder,Metal detector,2011-12-06T00:00:00Z,,,,185.7,,,38.55,101.15,1,Teresa Gilmore,Teresa Gilmore,West Midlands,Shropshire,Shropshire,Norton in Hales,SJ6835,GPS (from the finder),52.911467,-2.477286,WMID-495676,,WMID-495676.jpg,WMID-495676: Late Bronze Age: Socketed Axehead,Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/tgilmore/WMID-495676.jpg,https://finds.org.uk/images/thumbnails/395015.jpg
520350,Spear,Bronze Age,Bronze Age,,-1000,-800,"The tip of a cast copper alloy spear of late  or possibly mid, Bronze Age date, 40.70mm in length. The object is very worn and the edges of the blade do not survive.There may be indications of the tip of a socket but this is not clear.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,8.99,,,8.7,40.7,1,David W Williams,David W Williams,South West,Gloucestershire,Tewkesbury,Dumbleton,SP0336,From finder,52.022411,-1.957691,SUR-0AA331,,12-465.JPG,Bronze Age: Spearhead,Surrey County Council,Attribution License,https://finds.org.uk/images/dwilliams/12-465.JPG,https://finds.org.uk/images/thumbnails/396604.jpg
521098,Spear,Bronze Age,Bronze Age,,-1000,-700,A fragment of a Bronze Age spearhead comprising the lower part of one blade edge together with the internal socket. The socket measures c8.5mm in diameter.,,4,Copper alloy,,Returned to finder,Metal detector,,,,,13.6,,,,35.16,1,David W Williams,David W Williams,South East,Medway,Medway,Cliffe and Cliffe Woods,TQ7376,From finder,51.456545,0.488681,-SUR 998457.00,,12-468.JPG,Bronze Age: Spearhead,Surrey County Council,Attribution License,https://finds.org.uk/images/dwilliams/12-468.JPG,https://finds.org.uk/images/thumbnails/397436.jpg
521304,Blade,Bronze Age,Bronze Age,,-2350,-700,"
A fragment from a bladed object of Bronze Age date. The object consists of the abraded blade tip, that tapers to a broadly rounded point. All of the edges have been abraded and broken to a greater or lesser extent. The break is broadly straight. The blade is broadly oval in cross section. Where it survives the metal has a dark-brown patina; underlying this it is a corroded mid-green colour.
",,4,Copper alloy,,Returned to finder,Metal detector,2011-07-31T23:00:00Z,2011-07-31T23:00:00Z,,,0.79,,,1.75,15.6,1,Richard Henry,Richard Henry,South East,Hampshire,Test Valley,Kings Somborne,SU3731,Centred on field,51.077137,-1.473221,HAMP-AE4623,,HAMP-AE4623.jpg,Bronze Age blade fragment,Winchester Museums Service,Attribution License,https://finds.org.uk/images/rhenry/HAMP-AE4623.jpg,https://finds.org.uk/images/thumbnails/398232.jpg
521334,Axehead,Bronze Age,Bronze Age,,-1200,-800,"A fragment possibly from a cast copper-alloy axehead of Bronze Age date. The fragment consists of a fragment of the blade and includes an abraded, expanded cutting edge. The axehead has been broken approximately 7.5mm from the cutting edge which is distorted; the 'cutting edge' is also notably blunt. At the break the object has a pointed oval cross-section. The object is highly corroded and is largely a mid grey colour, but with some patches of mid green corrosion.",,4,Copper alloy,,Returned to finder,Metal detector,2011-02-06T00:00:00Z,,,,1.66,,,3.3,7.5,1,Richard Henry,Richard Henry,South East,Hampshire,Test Valley,Kings Somborne,SU3731,Centred on field,51.077137,-1.473221,HAMP-AEBA60,,HAMP-AEBA60.jpg,Bronze Age axehead,Winchester Museums Service,Attribution License,https://finds.org.uk/images/rhenry/HAMP-AEBA60.jpg,https://finds.org.uk/images/thumbnails/398229.jpg
