objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-20067,433,Socketed Axe,,,NA,Bronze Age,p0gjgrs6qb2,,Tilbury Museum,,,Tilbury Museum,"England,Essex,Thurrock, West,Vaughans Close",,,,,,England,Essex,"West Thurrock, Grays, Grays, Essex Rm20, UK",NA,NA,,NA,NA,NA,,,,,,,,,,Hoard of 3 pieces.,,,DGC,Joellen McGann,https://farm4.staticflickr.com/3946/15413101379_993ee2f612_q.jpg,https://farm4.staticflickr.com/3946/15413101379_993ee2f612_b.jpg,https://www.flickr.com/photos/MicroPasts/15413101379,superuser,drawerA5A6
BAI-44929,433,Socketed Axe,Hatched Shaped,,NA,Bronze Age,p0gjgrs6qb2,Hatchet 3,"Sotheby's Sale, 19.11.24,624,Collection of W. J. Knowles, MRIA of Flixton Place, Ballymena",,,Private Collection,"Ireland,Label: Mile from Battery on Larne Road",,,auction,,,Ireland,County Antrim,"Larne Rd, Ballynure, Ballyclare Bt39 9ud, UK",NA,NA,,NA,NA,NA,58,socket 38.5,48.5,,Thick pale olive green,Smooth. Slightly pocked.,socket 26.5,,,,Cast marks show.,,,Joellen McGann,https://farm1.staticflickr.com/703/21278264918_7bebe364f9_q.jpg,https://farm1.staticflickr.com/703/21278264918_7bebe364f9_b.jpg,https://www.flickr.com/photos/115096994@N02/21278264918,superuser,IrishAxesPt2
BAI-29959,727,Socketed Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"London, BM  no number",,,British Museum,No prov.,,,,,,,,,NA,NA,,NA,NA,NA,,,,,,,,,,,,,New drawing available,Marla Walcott,https://farm8.staticflickr.com/7355/15819206814_052855ba9a_q.jpg,https://farm8.staticflickr.com/7355/15819206814_052855ba9a_b.jpg,https://www.flickr.com/photos/MicroPasts/15819206814,most detailed record,singleA18
BAI-29958,727,Socketed Axe,,,NA,Bronze Age,p0gjgrs6qb2,A/P,BM Unregistered,,,British Museum,No provenance,,,,,,,,,NA,NA,,NA,NA,NA,,,,,,,,,,,,,,Marla Walcott,https://farm8.staticflickr.com/7332/16254055558_a0d96467eb_q.jpg,https://farm8.staticflickr.com/7332/16254055558_a0d96467eb_b.jpg,https://www.flickr.com/photos/MicroPasts/16254055558,most detailed record,singleA18
BAI-51506,433,Socketed Axe,Mouth,,NA,Bronze Age,p0gjgrs6qb2,,,,,,"Aveley (Aveley),South Ockendon,Thurrock,Essex",,,,Aveley,Thurrock,England,Essex,"Aveley, Essex, UK",51.5001066,0.2561792,,NA,NA,NA,,,,,,,,,,,Fragment,,JW - Unidentified card from BA Index Drawer A20,Joellen McGann,https://farm2.staticflickr.com/1651/24494741146_3d05967bb5_q.jpg,https://farm2.staticflickr.com/1651/24494741146_3d05967bb5_b.jpg,https://www.flickr.com/photos/115096994@N02/24494741146,superuser,BitsandBobsPt1
BAI-51479,433,Socketed Axe,Mouth,,NA,Bronze Age,p0gjgrs6qb2,,,,,,"Aveley (Aveley),South Ockendon,Thurrock,Essex",,,,Aveley,Thurrock,England,Essex,"Aveley, Essex, UK",51.5001066,0.2561792,,NA,NA,NA,,,,,,,,,,,,,JW - Unidentified Cards from BA Index Drawer A20,Joellen McGann,https://farm2.staticflickr.com/1609/23894118793_2997ab886e_q.jpg,https://farm2.staticflickr.com/1609/23894118793_2997ab886e_b.jpg,https://www.flickr.com/photos/115096994@N02/23894118793,superuser,BitsandBobsPt1
BAI-51466,433,Socketed Axe,Mouth,,NA,Bronze Age,p0gjgrs6qb2,,,,,,"Aveley (Aveley),South Ockendon,Thurrock,Essex",,,,Aveley,Thurrock,England,Essex,"Aveley, Essex, UK",51.5001066,0.2561792,,NA,NA,NA,,,,,,,,,,,,,JW - Unidentified Cards from BA Index Drawer A20,Joellen McGann,https://farm2.staticflickr.com/1487/23892749514_c3dc76fd88_q.jpg,https://farm2.staticflickr.com/1487/23892749514_c3dc76fd88_b.jpg,https://www.flickr.com/photos/115096994@N02/23892749514,superuser,BitsandBobsPt1
BAI-30240,727,Chape,,,NA,Bronze Age,p0gjgrs6qb2,IA,BM.  94.  12-10.  52,1894.12-10.52,,British Museum,"England, Buckinghamshire, Thames, Taplow, Amerden (Grove)",,,river,Aberdeen,,England,Buckinghamshire,"Taplow, Buckinghamshire, UK",51.5447992,-0.683089434829654,"SU, 91, 82",NA,NA,NA,,,,,,,,,,,,,,Marla Walcott,https://farm8.staticflickr.com/7366/16254327740_ae8dac1691_q.jpg,https://farm8.staticflickr.com/7366/16254327740_ae8dac1691_b.jpg,https://www.flickr.com/photos/MicroPasts/16254327740,most detailed record,singleA18
BAI-30234,727,Chape,,,NA,Bronze Age,p0gjgrs6qb2,IA,BM. 54.  11-16.  1.,1854.11-16.1,,British Museum,"Greater London, in Thames at Wandsworth, Battersea",,,river,Battersea,Wandsworth,England,Greater London,"Battersea, London Sw11, UK",51.465339,-0.1801042,"TQ,  28, 76",NA,NA,NA,,,,,,,,,,,,,,Marla Walcott,https://farm8.staticflickr.com/7413/16254068258_3b78c3ff08_q.jpg,https://farm8.staticflickr.com/7413/16254068258_3b78c3ff08_b.jpg,https://www.flickr.com/photos/MicroPasts/16254068258,most detailed record,singleA18
BAI-12729,433,CHAPE,,Fragment,NA,Bronze Age,p0gjgrs6qb2,,"London, British Museum, 1902.5-15.12",1902.5-15.12,,British Museum,"England,Shropshire,Clungunford,Broadward Hall",,,,Clungunford,,England,Shropshire,"Clungunford, Craven Arms, Shropshire Sy7, UK",52.403609,-2.884566,SO 39 78,NA,NA,NA,53,23,,,,Much corroded,,,,Large hoard,,,CI,Joellen McGann,https://farm4.staticflickr.com/3921/14961563379_f1156ce35b_q.jpg,https://farm4.staticflickr.com/3921/14961563379_f1156ce35b_b.jpg,https://www.flickr.com/photos/MicroPasts/14961563379,superuser,DrawerA16
