objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-6077,433,Looped palstave,,,NA,Bronze Age,p0gjgrs6qb2,IV3K,"Private Collection,Basil Brown,'Cambia',Rickinghall Inferior,Suffolk",,,Private Collection,"England, norfolk,croxton,1890 or before",,,,Croxton,,England,Norfolk,"Croxton, England",52.4476,0.7568,,NA,NA,1890,159,24,,,Green,Pitted in places,,Width: 23.5 in middle,,,,,Barbara Green,Joellen McGann,https://farm3.staticflickr.com/2878/12676203374_222fe818ae_q.jpg,https://farm3.staticflickr.com/2878/12676203374_222fe818ae_b.jpg,http://www.flickr.com/photos/MicroPasts/12676203374,superuser,drawA9
BAI-3466,433,Looped palstave,,,NA,Bronze Age,p0gjgrs6qb2,I1D,"Sheffield Museum,J.93, 490,Bateman Collection","J.93,490",,Sheffield Museum,"England, derbyshire,darley,stonecliff quarry, darley dale,1 july 1844",,,,Darley,,England,Derbyshire,"Matlock, Derbyshire",53.1374514,-1.5544694,,1,7,1844,150,22,33,340,,Corroded and rubbed on each side.,26,"Width: butt 22mm; centre 26mm; edge 33mm,Thickness: centre 26mm; 7mm",,,Loop broken.,"Vestiges (Bateman), p. 9,Catalogue of Bateman Antiquities (S.C.M. 1899), p. 84",,Joellen McGann,https://farm4.staticflickr.com/3668/13305568204_b4aa3608e9_q.jpg,https://farm4.staticflickr.com/3668/13305568204_b4aa3608e9_b.jpg,http://www.flickr.com/photos/MicroPasts/13305568204,superuser,drawB16
BAI-5920,433,Looped palstave,,,NA,Bronze Age,p0gjgrs6qb2,IV3A,"Northampton Central Museum,U.M.R. Case 6A, No. 164,Collection Sir Henry Dryden",6A164,,Northampton Central Museum,"England, northamptonshire,daventry (near)",,,,Daventry,,England,Northamptonshire,Daventry,52.2578681,-1.1626569,,NA,NA,NA,144,23,34,387,dark green,Irregular,13,"Width: edge 34mm; middle 23mm; butt 21mm,Thickness: 13mm; 35mm,Weight: 387.13 gms",,,Good condition. Edge worn away.,,,Joellen McGann,https://farm8.staticflickr.com/7337/12675763833_5ded101583_q.jpg,https://farm8.staticflickr.com/7337/12675763833_5ded101583_b.jpg,http://www.flickr.com/photos/MicroPasts/12675763833,superuser,drawA9
BAI-5942,433,Looped palstave,,,NA,Bronze Age,p0gjgrs6qb2,IV1A,"Alnwick Castle,No. 196",196,,Alnwick Castle,"England, northumberland,denwick near alnwich,1832",,,,Denwick Near Alnwich,,England,Northumberland,"Denwick, Northumberland",55.4221183,-1.6784563,,NA,NA,1832,160,28,34,314,Green,Corroded,25,"Width: edge 34mm; centre 28mm; butt 19mm,Weight: 313,76 gms",,Spear head No. 243,,,,Joellen McGann,https://farm4.staticflickr.com/3739/12675614515_7bb03701e3_q.jpg,https://farm4.staticflickr.com/3739/12675614515_7bb03701e3_b.jpg,http://www.flickr.com/photos/MicroPasts/12675614515,superuser,drawA9
BAI-6079,433,Looped palstave,,,NA,Bronze Age,p0gjgrs6qb2,IV1K,"Private Collection,Sotheby's 24.v.21, Lot 307",,,Private Collection,"England, norfolk,diss",,,auction,Diss,,England,Norfolk,"Diss, England",52.3769148,1.1088804,,NA,NA,NA,159,21,41,382,Patina of various shades of green,Smooth but pitted (small) - this is beneath the patina.,6,"WIdth: edge 41mm; butt 21mm,Thickness: 6mm; 6.5mm; 26.5mm,Weight: 382.2 gms",,,The hole in septum does not go right through it. Traces of light earth in the hollows.,,"""Norfolk"" painted on blade. and in ink - C.R. Manning (Diss - or something like it)",Joellen McGann,https://farm6.staticflickr.com/5533/12675726735_e0cc6588fa_q.jpg,https://farm6.staticflickr.com/5533/12675726735_e0cc6588fa_b.jpg,http://www.flickr.com/photos/MicroPasts/12675726735,superuser,drawA9
BAI-4162,433,Looped palstave,,,NA,Bronze Age,p0gjgrs6qb2,IV3C,"Museum of Archaeology, Cambridge,Fox Collection (Box. No. 12) 1919.4",1919.4,,MAA Cambridge,"England, cambridgeshire,doddington",,,,Doddington,,England,Cambridgeshire,"Doddington, Cambridgeshire",52.4975308,0.0603807,,NA,NA,NA,164,26,39,429,Black patina metal showing through a little.,Smooth and shiny except between the wings where it is dull.,29,"Width: edge 39mm; middle 26mm; butt 24mm,Thickness; 29mm; 9mm",,,A slight median ridge running down towards the blade from the stop. Loop broken.,,"The label reads ""Dottington""",Joellen McGann,https://farm8.staticflickr.com/7031/13305158133_46409f10b3_q.jpg,https://farm8.staticflickr.com/7031/13305158133_46409f10b3_b.jpg,http://www.flickr.com/photos/MicroPasts/13305158133,superuser,drawB16
BAI-3522,243,Looped palstave,,,NA,Bronze Age,p0gjgrs6qb2,II1N,British Museum 92. 9-1 311,"1892,9-1,311",,British Museum,"England, dorset,castle hill,dorchester,lat: 112.",,,hillside,Dorchester,,England,Dorset,"Dorchester, Dorset",50.7132064,-2.4371229,SY 69 90,NA,NA,NA,157,,62,379,Brown.,Pitted,30,"2 cross section drawings of palstave on reverse.,Loop is intact.,V shape is a raised ornamentation tapers about halfway down face of blade.,Blowhole in stop ridge on one side extending a little ways into blade.,Flanges end about halfway up septum.,Butt slightly worn, appears to be a crack on one side.,Edge crescent shaped, slightly flared.",Bronze,,"incrusted, strong side & stop ridges. V shape portion below stop ridges.",,"AOK,CI",Jeff Okazaki,https://farm8.staticflickr.com/7064/13305197805_d327cb3d58_q.jpg,https://farm8.staticflickr.com/7064/13305197805_d327cb3d58_b.jpg,http://www.flickr.com/photos/MicroPasts/13305197805,superuser,drawB16
BAI-3538,243,Looped palstave,,,NA,Bronze Age,p0gjgrs6qb2,"[Red Dot],I2J,c","Dorchester Museum. 8.,Cunnington Collection. 1884.9.22",81884.9.22,,Dorchester Museum,"England, dorset,dorchester,eglesham meadow (below colliton walk)",,,,Dorchester,,England,Dorset,"Dorchester, Dorset",50.7132064,-2.4371229,,NA,NA,NA,144,,54,,Dark patina,surface much pitted and corroded.,,"Geolocation taken from - http://www.pastscape.org.uk/hob.aspx?hob_id=453452,2 cross section drawings of palstave on reverse.,Loop is intact.,Shield indentation below stop, Midrib connected to stop running from top portion of shield overtop of bottom portion of shield and then merges with edge bevel.,Either drawing is incorrect, or very peculiar flare to flanges about 15-20mm above stop.  Drawing shows flanges continuing above stop then widening abruptly about 1/4 up septum before tapering back to butt.,Edge crescent shaped and tips quite flared.",,"Found with another palstave, No. 7, & two bronze bracelets (56 & 57)",one loop.,,[Check Mark],Jeff Okazaki,https://farm8.staticflickr.com/7415/13305341723_72e81642f7_q.jpg,https://farm8.staticflickr.com/7415/13305341723_72e81642f7_b.jpg,http://www.flickr.com/photos/MicroPasts/13305341723,superuser,drawB16
BAI-3526,433,Looped palstave,,,NA,Bronze Age,p0gjgrs6qb2,IV2C,"Dorchester Museum,7,Cunnington Collection,1884.9.21","7,1884.9.21",,Dorchester Museum,"England, dorset,dorchester,eglesham meadow, below colliton walk",,,,Dorchester,,England,Dorset,"Dorchester, England",50.7132064,-2.4371229,,NA,NA,NA,149,23,60,,,,37,"Width: butt 23mm; edge 60mm,Thickness: 37mm; 5mm",,Another palstave (No. 8) and two bronze bracelets (56 and 57).,A poor casting; evidences of the former existence of a loop. Grey-green patina; surface much corroded.,,,Joellen McGann,https://farm4.staticflickr.com/3702/13305196945_614dda93ae_q.jpg,https://farm4.staticflickr.com/3702/13305196945_614dda93ae_b.jpg,http://www.flickr.com/photos/MicroPasts/13305196945,superuser,drawB16
BAI-5974,433,Looped palstave,,,NA,Bronze Age,p0gjgrs6qb2,IV3P,"Ashmolean Museum, Oxford,Evans Collection, 1927.2684",1927.2684,,Ashmolean Museum,"England, oxfordshire,dorchester (near),1873",,,,Dorchester,,England,Oxfordshire,"Dorchester, Oxfordshire",51.64646355,-1.16368348280898,,NA,NA,1873,153,27,40,432,Very dark brown.,,13,"Width: edge 40mm; centre 27mm; butt 24mm,Thickness: centre 13mm; 32mm,Weight: 432.15 gms",,,"5 short vertical ribs below stop-ridge, including 2 lateral flanges. High ridge, developed form.","Evans, Anc. Br. Impl. p.93",,Joellen McGann,https://farm6.staticflickr.com/5481/12675738163_c3c344b3bc_q.jpg,https://farm6.staticflickr.com/5481/12675738163_c3c344b3bc_b.jpg,http://www.flickr.com/photos/MicroPasts/12675738163,superuser,drawA9
