objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-4380,433,Flanged Celt,,,NA,Bronze Age,p0gjgrs6qb2,,Charterhouse Museum,,,Charterhouse Museum,"italy, tuscany, near volterra, bed of the cecina",,,,,,Italy,,"Volterra, Italy",43.400337,10.860019,,NA,NA,NA,99,27,39,202,a yellowish green colour,in fair condition,15,"Width: edge 39; butt 27,  Thickness: 15, 13",,,,,,Joellen McGann,https://farm4.staticflickr.com/3751/13306562424_6ec2ab4f30_q.jpg,https://farm4.staticflickr.com/3751/13306562424_6ec2ab4f30_b.jpg,http://www.flickr.com/photos/MicroPasts/13306562424,superuser,drawB8
BAI-4381,433,Flanged Celt,,,NA,Bronze Age,p0gjgrs6qb2,,"Charterhouse Museum, No. 8",8,,Charterhouse Museum,"italy, tuscany",,,,,,Italy,,Tuscany,43.4586541,11.1389204,,NA,NA,NA,149,30,46,308,brown and green,,11,"Site: unspecified location in Tuscany, italy, geolocation not accurate to 10 kms.,  Width: edge: 46; middle 30; butt 29,  Thickness 11; 14",,,In poor condition. Edge damaged by use,,,Joellen McGann,https://farm8.staticflickr.com/7423/13306200575_685335f1ce_q.jpg,https://farm8.staticflickr.com/7423/13306200575_685335f1ce_b.jpg,http://www.flickr.com/photos/MicroPasts/13306200575,superuser,drawB8
BAI-4330,433,Flanged Celt,,,NA,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 23 on face, C3 on side",23C3,,Blackmoor Museum,"France, alpes maritimes, antibes",,,,,,France,,"Antibes, France",43.5836,7.10905,,NA,NA,NA,201,26,66,325,pale green,,8,"Width: edge 66; butt 26,  Thickness: 8; 6.5",,,slight flange,,,Joellen McGann,https://farm8.staticflickr.com/7196/13306213955_6aefd1950c_q.jpg,https://farm8.staticflickr.com/7196/13306213955_6aefd1950c_b.jpg,http://www.flickr.com/photos/MicroPasts/13306213955,superuser,drawB8
BAI-4377,433,Flanged Celt,,,NA,Bronze Age,p0gjgrs6qb2,,"Herts County Museum, St. Albans, lent by Capt. J.H. Ball, RAF",,,Hertfordshire County Museum,"italy, tuscany, florence, fiesole",,,,,,Italy,,"Fiesole, Italy",43.8066689,11.2930735,,NA,NA,NA,244,34,48,461,dark brown,smooth,7,"Width: edge 47.5; middle 33.5; butt 35,  Thickness: 7; 7.5; 8; 23.5; 24,  Weight: 460.68 gms",,,Edge a little pitted.,,,Joellen McGann,https://farm4.staticflickr.com/3767/13306352523_b50fafbe7a_q.jpg,https://farm4.staticflickr.com/3767/13306352523_b50fafbe7a_b.jpg,http://www.flickr.com/photos/MicroPasts/13306352523,superuser,drawB8
BAI-4339,433,Flanged Celt,,,NA,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 25 on face, C5 on side",25C5,,Blackmoor Museum,"France, gard, nimes",,,,,,France,,"Nimes, France",43.8374249,4.3600687,,NA,NA,NA,182,25,61,260,dark green,,12,"Width: edge 61; middle 25,  Thickness 12; 8",,,,,,Joellen McGann,https://farm8.staticflickr.com/7102/13306363063_7ef216624b_q.jpg,https://farm8.staticflickr.com/7102/13306363063_7ef216624b_b.jpg,http://www.flickr.com/photos/MicroPasts/13306363063,superuser,drawB8
BAI-4338,433,Flanged Celt,,,NA,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 22 label on face, C2 on side",22C2,,Blackmoor Museum,"France, gard, nimes",,,,,,France,,"Nimes, France",43.8374249,4.3600687,,NA,NA,NA,156,26,53,302,rich green,,9,"Width: edge 53; butt 26,  Thickness: 9 ; 13,  Weight: 302.25 gms",,,,,,Joellen McGann,https://farm4.staticflickr.com/3686/13306573294_1d3d5d09ee_q.jpg,https://farm4.staticflickr.com/3686/13306573294_1d3d5d09ee_b.jpg,http://www.flickr.com/photos/MicroPasts/13306573294,superuser,drawB8
BAI-4342,433,Flanged Celt,,,NA,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 29 on face, C8 on side",29C8,,Blackmoor Museum,"France, lot et garonne, agen",,,,,,France,,"Agen, France",44.2015827,0.6176112,,NA,NA,NA,142,24,56,333,pale green,,10,"Width: edge 56; butt 24,  Thickness: 10; 15,  Weight: 333.45 gms",,,,,,Joellen McGann,https://farm4.staticflickr.com/3677/13306211025_ccdfb24cfd_q.jpg,https://farm4.staticflickr.com/3677/13306211025_ccdfb24cfd_b.jpg,http://www.flickr.com/photos/MicroPasts/13306211025,superuser,drawB8
BAI-4341,433,Flanged Celt,,,NA,Bronze Age,p0gjgrs6qb2,,"Blackmoor Museum, 27 on face, C6 on side",27C6,,Blackmoor Museum,"France, lot et garonne, agen",,,,,,France,,"Agen, France",44.2015827,0.6176112,,NA,NA,NA,200,22,54,494,pale green,,9,"Width: edge 54; butt 22,  Thickness: 9; 23",,,,,,Joellen McGann,https://farm3.staticflickr.com/2822/13306572594_1ffb1d488f_q.jpg,https://farm3.staticflickr.com/2822/13306572594_1ffb1d488f_b.jpg,http://www.flickr.com/photos/MicroPasts/13306572594,superuser,drawB8
BAI-4368,433,Flanged Celt,,,NA,Bronze Age,p0gjgrs6qb2,,"Charterhouse Museum, No. 8",8,,Charterhouse Museum,"italy (north), bologna province, bazzano",,,,,,Italy,,"Bazzano, Italy",44.5040658,11.0821527,,NA,NA,NA,165,30,60,377,green patina,,12,"Width: edge 60; middle 29.5; butt 26,  Thickness: 11.5 ; 16,  Weight: 377.2 gms",,,In good condition.,,,Joellen McGann,https://farm4.staticflickr.com/3752/13306203335_67b4b0b2c1_q.jpg,https://farm4.staticflickr.com/3752/13306203335_67b4b0b2c1_b.jpg,http://www.flickr.com/photos/MicroPasts/13306203335,superuser,drawB8
BAI-4369,433,Flanged Celt,,,NA,Bronze Age,p0gjgrs6qb2,,"Nat. Museum of Wales, Cardiff, Avebury Collection, 17.65/1",25.236,,National Museum of Wales,"italy, parma, parma",,,,,,Italy,,"Parma, Italy",44.8013678,10.3280833,,NA,NA,NA,164,22,63,,green brown,rough with oxidisation in places,8,"Width: edge 63; middle 22; butt 30,  Thickness: 8; 18",,,Good condition,,,Joellen McGann,https://farm8.staticflickr.com/7456/13306203065_c8a0c7dc7d_q.jpg,https://farm8.staticflickr.com/7456/13306203065_c8a0c7dc7d_b.jpg,http://www.flickr.com/photos/MicroPasts/13306203065,superuser,drawB8
