objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-21952,433,Socketed Celt,,,NA,Bronze Age,p0gjgrs6qb2,UI3,"Carlisle Museum, 240.OM.405",240.OM.405,,Carlisle Museum,"England,Yorkshire,Swine",,,,Swine,,England,East Riding of Yorkshire,"Swine, Hull, East Riding Of Yorkshire Hu11, UK",53.8059347,-0.2755573,,NA,NA,NA,80,39,44,170,Green,Smooth,,,,,Hole in one side.,,,Joellen McGann,https://farm4.staticflickr.com/3952/15600392075_c882078649_q.jpg,https://farm4.staticflickr.com/3952/15600392075_c882078649_b.jpg,https://www.flickr.com/photos/MicroPasts/15600392075,superuser,drawerA5A6
BAI-21953,433,Socketed Celt,,,NA,Bronze Age,p0gjgrs6qb2,MI2,"Hull Museum,Mortimer Collection",,,Hull Municipal Museum,"England,Yorkshire,Swinton",,,,Swinton,,England,South Yorkshire,"Swinton, South Yorkshire, UK",53.4855977,-1.3056214,,NA,NA,NA,92,48,47,200,Brown,,27,,Bronze,,"Defective casting, broken up in use. Three external ribs, one interior, top + bottom.",,,Joellen McGann,https://farm6.staticflickr.com/5607/15414284258_a023217833_q.jpg,https://farm6.staticflickr.com/5607/15414284258_a023217833_b.jpg,https://www.flickr.com/photos/MicroPasts/15414284258,superuser,drawerA5A6
BAI-19773,658,Socketed Celt,,,NA,Bronze Age,p0gjgrs6qb2,UII3,"Dorchester Museum,307,Given by Mr. Dodd, Nov. 1915.,1910.4.1 (in pencil)",30719151910.4.1(inpencil),,Dorchester Museum,"England,Dorset,Sydling,In a British settlement.",,,,Sydling,,England,Dorset,"Sydling Road, Cerne Abbas, Dorchester, Dorset Dt2 7jt, UK",50.949496,-2.61486,,NA,NA,NA,73,"(Edge) 39, (socket) 47",,,Dirty patina.,,(socket) 32,,,,There is a hole in one face.,,,Susan Magyarody,https://farm6.staticflickr.com/5610/14979498473_998bc9db86_q.jpg,https://farm6.staticflickr.com/5610/14979498473_998bc9db86_b.jpg,https://www.flickr.com/photos/MicroPasts/14979498473,only good record,drawerA5A6
BAI-21954,433,Socketed Celt,,,NA,Bronze Age,p0gjgrs6qb2,JII3,"Hull Museum, No. 2",2,,Hull Municipal Museum,"England,Yorkshire,Tanfield near Thirsk,British Earthworks",,,,Tanfield Near Thirsk,,England,North Yorkshire,"Thirsk, Thirsk, North Yorkshire Yo7, UK",54.2327725,-1.3423775,,NA,NA,NA,115,46,57,358,Brown,,42,,,,The sides have two ridges.,,,Joellen McGann,https://farm4.staticflickr.com/3952/14980234103_2f5cd48451_q.jpg,https://farm4.staticflickr.com/3952/14980234103_2f5cd48451_b.jpg,https://www.flickr.com/photos/MicroPasts/14980234103,superuser,drawerA5A6
BAI-44580,433,Socketed Celt,,,NA,Bronze Age,p0gjgrs6qb2,SI3,"British Museum, 66.6-27.69,Given by Trustees of Christy Collection, 1866",1866.6-27.69,,British Museum,"Ireland,Co. Meath,Hill of Tara",,,hillside,Tara,,Ireland,County Meath,"Hill Of Tara, Co. Meath, Ireland",53.5799647,-6.6121673,,NA,NA,NA,100,socket 45,72,359.37,Greenish black on reverse.,Dull bronze. Rather rough. Spongy on reverse. Some scratches.,socket 41,,,,Edge is chipped.,,,Joellen McGann,https://farm6.staticflickr.com/5641/20769524219_eeb10d8583_q.jpg,https://farm6.staticflickr.com/5641/20769524219_eeb10d8583_b.jpg,https://www.flickr.com/photos/115096994@N02/20769524219,superuser,IrishAxesPt1
BAI-44385,580,Socketed Celt,,,NA,Bronze Age,p0gjgrs6qb2,S I 2,"Private Collection,1923,A. Henderson Bishop, Thornton Hall Lanarkshire.,Now in Glasgow, The Hunterian Museum.",,,Private Collection,"Ireland,Donegal,Taughboyne",,,,Taughboyne,,Ireland,Donegal,"Donegal, Ireland",54.92075415,-7.95238521465131,,NA,NA,NA,50,socket 42,51,113.39,,"brown metallic colour, black stained, rubbed on one face.",socket 32,,,,Perfect.,Collecteanea de Rebus Hibernis IV. 58.,"Label: ""Ancient Bronze Hatchet found at Taughboyne, Co Donegal. See Collecteanea de Rebus Hibernis IV 58.""",Denis Antoine,https://farm1.staticflickr.com/713/20335301333_f2b78eca13_q.jpg,https://farm1.staticflickr.com/713/20335301333_f2b78eca13_b.jpg,https://www.flickr.com/photos/115096994@N02/20335301333,superuser,IrishAxesPt1
BAI-21115,433,Socketed Celt,,,NA,Bronze Age,p0gjgrs6qb2,UI1,"Herts County Museum, St. Albans,Lent by Capt. J. H. Ball, RAF, 85",RAF85,,Hertfordshire County Museum,"England,Somerset,Taunton",,,,Taunton,,England,Somerset,"Taunton, Taunton, Somerset, UK",51.0147895,-3.1029086,,NA,NA,NA,91,33,54,149,Dull dark green,Smooth,29,"Length: 90.5mm,Width: edge 54mm; socket 32.5mm,Weight: 148.83 gms",,,Well preserved. Decorated with raised bands.,,,Joellen McGann,https://farm4.staticflickr.com/3938/15600241075_a1d5bb4f9e_q.jpg,https://farm4.staticflickr.com/3938/15600241075_a1d5bb4f9e_b.jpg,https://www.flickr.com/photos/MicroPasts/15600241075,superuser,drawerA5A6
BAI-21116,433,Socketed Celt,,,NA,Bronze Age,p0gjgrs6qb2,A3,"Taunton Castle Museum,Presented by the Board of Guardians",,,Taunton Castle Museum,"England,Somerset,Taunton,Union Workhouse,Feby. 1877,At depth of 3 feet approx. in red clay stained a dark colour and unprotected.",,,,Taunton,,England,Somerset,"Taunton, Taunton, Somerset, UK",51.0147895,-3.1029086,,NA,2,1877,126,31,31,185,,,32,,,Part of a hoard,,"The Briton and the Roman, James Hurly Pring, MD",,Joellen McGann,https://farm4.staticflickr.com/3955/15414245517_b3f62ac34f_q.jpg,https://farm4.staticflickr.com/3955/15414245517_b3f62ac34f_b.jpg,https://www.flickr.com/photos/MicroPasts/15414245517,superuser,drawerA5A6
BAI-19323,64,Socketed Celt,,,NA,Bronze Age,p0gjgrs6qb2,SII2,"Albert Institute, Dundee",,,"Albert Institute, Dundee","Scotland,Forfar (Angus) Tayside,Tealing",,,,Tealing,,Scotland,Angus,"Tealing, Dundee, Angus Dd4, UK",56.5331528,-2.959138,,NA,NA,NA,76,60,,,,,,"Length 3"",  Width 2 3/8""",,,Heavily milled loop & moulded neck.,,,Hugh Fiske,https://farm6.staticflickr.com/5605/15597024091_84fcdea5a3_q.jpg,https://farm6.staticflickr.com/5605/15597024091_84fcdea5a3_b.jpg,https://www.flickr.com/photos/MicroPasts/15597024091,superuser,drawerA5A6
BAI-20283,433,Socketed Celt,,,NA,Bronze Age,p0gjgrs6qb2,UIII2,"London Museum, A.19056",A.19056,,Museum of London,"England,Greater London,Teddington,(From the Thames),Sept. 1917",,,river,Teddington,,England,Greater London,"Teddington, Greater London, UK",51.4277844,-0.333653,,NA,9,1917,86,37,51,195,White patina brown metal beneath,Encrusted,,Weight: 195.4 gms,,,,,Inacc,Joellen McGann,https://farm4.staticflickr.com/3936/15599699615_47caa4661a_q.jpg,https://farm4.staticflickr.com/3936/15599699615_47caa4661a_b.jpg,https://www.flickr.com/photos/MicroPasts/15599699615,only good record,drawerA5A6
