objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-34831,433,Dress Fastener,Penannular Ring Class 2,,NA,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,Plate XV, 296 W146","Plate XV,296 W146",,"National Museum of Science & Art, Dublin","Ireland,Locality unknown",,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,,95.5 x 62,,81.565,,,31; 5,,Gold,,Unornamented.,,,Joellen McGann,https://farm9.staticflickr.com/8746/16819202501_2a6c221aaa_q.jpg,https://farm9.staticflickr.com/8746/16819202501_2a6c221aaa_b.jpg,https://www.flickr.com/photos/115096994@N02/16819202501,superuser,irishGold
BAI-34830,433,Dress Fastener,Penannular Ring Class 2,,NA,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,Plate XVI, 297 R1939,Stated to have been purchased by Messrs. Panton and Co., Dublin, from a dealer in the town of Ballymoney, Co. Antrim.","Plate XVI,297 R1939,Stated to have been purchased by Messrs. Panton and Co., Dublin, from a dealer in the town of Ballymoney, Co. Antrim.",,"National Museum of Science & Art, Dublin","Ireland,Locality unknown",,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,,95.5 x 69,,98.82,,,38; 7,,Gold,,Unornamented.,,,Joellen McGann,https://farm9.staticflickr.com/8690/16632711468_5690065aee_q.jpg,https://farm9.staticflickr.com/8690/16632711468_5690065aee_b.jpg,https://www.flickr.com/photos/115096994@N02/16632711468,superuser,irishGold
BAI-34829,433,Dress Fastener,Penannular Ring Class 2,,NA,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,Plate XVI, 301 30 1892,Purchased in June 1892 with other antiquities from Mrs. Perry.","Plate XVI,301 30 1892,Purchased in June 1892 with other antiquities from Mrs. Perry.",,"National Museum of Science & Art, Dublin","Ireland,Locality unknown",,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,,96.5 x 54.5,,25.97,,,4; 21.5,,Gold,,Unornamented.,,,Joellen McGann,https://farm8.staticflickr.com/7651/16632710888_298fca0cec_q.jpg,https://farm8.staticflickr.com/7651/16632710888_298fca0cec_b.jpg,https://www.flickr.com/photos/115096994@N02/16632710888,superuser,irishGold
BAI-34828,580,Dress Fastener,Penannular Ring Class 2,,NA,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, Plate XVI, 305, P 821., formerly in the collection of Dr. G. Petrie.","Plate XVI, 305, P 821., formerly in the collection of Dr. G. Petrie.",,"National Museum of Science & Art, Dublin","Ireland, locality unknown",,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,,89.5 x 55,,25.58,,,21.5; 4,,gold,,Unornamented,,,Denis Antoine,https://farm9.staticflickr.com/8724/16794404736_d2d56fd85c_q.jpg,https://farm9.staticflickr.com/8724/16794404736_d2d56fd85c_b.jpg,https://www.flickr.com/photos/115096994@N02/16794404736,superuser,irishGold
BAI-34827,580,Dress Fastener,"Gold Plate fragment, Armstrg's Cl. 2",Fragment,NA,Bronze Age,p0gjgrs6qb2,Misc.,"National Museum of Science & Art, Dublin, Plate XV, 282, R 4025.","Plate XV, 282, R 4025.",,"National Museum of Science & Art, Dublin","Ireland, locality unknown",,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,79,42,,19.705,,,,,gold,,"Circular edge bound by an outer rim of gold. Ornamented with 9 raised lines above which are a series of triangles shaded with single lines. This plate, now much cut, & flat, was probably portion of the ornamented disc of a fibula.",,,Denis Antoine,https://farm8.staticflickr.com/7605/16612972607_6646cfffc2_q.jpg,https://farm8.staticflickr.com/7605/16612972607_6646cfffc2_b.jpg,https://www.flickr.com/photos/115096994@N02/16612972607,superuser,irishGold
BAI-34826,580,Dress Fastener,,Fragment,NA,Bronze Age,p0gjgrs6qb2,,"National Museum of Science & Art, Dublin, Plate XV, 293, W 119.","Plate XV, 293, W 119.",,"National Museum of Science & Art, Dublin","Ireland, locality unknown",,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,,71,,29.065,,,,,gold,,Encircled at the edge with deeply grooved lines,,,Denis Antoine,https://farm8.staticflickr.com/7585/16197928624_405b3e67cc_q.jpg,https://farm8.staticflickr.com/7585/16197928624_405b3e67cc_b.jpg,https://www.flickr.com/photos/115096994@N02/16197928624,superuser,irishGold
BAI-27085,433,Dress Fastener,,,NA,Bronze Age,p0gjgrs6qb2,,"Gloucester Museum,Purnell Collection",,,Gloucester Museum,Locality unknown,,,,,,,,,NA,NA,,NA,NA,NA,59,57,,53,Rough brown patina,,5,Thickness: 5mm to 8mm,,,,,,Joellen McGann,https://farm9.staticflickr.com/8675/15318776993_8ed32bdde0_q.jpg,https://farm9.staticflickr.com/8675/15318776993_8ed32bdde0_b.jpg,https://www.flickr.com/photos/MicroPasts/15318776993,superuser,ornamentsA15
BAI-63662,433,Hammer-Flanged Flat Axe,Flanged,,NA,Bronze Age,p0gjgrs6qb2,d,"Herts County Museum, St. Albans,Lent by Capt. J. H. Ball RAF, 26",RAF26,,Hertfordshire County Museum,"Ireland,Co. Longford,Ballymahon",,,,Ballymahon,,Ireland,County Longford,"Ballymahon, Co. Longford, Ireland",53.56353245,-7.76444152806692,,NA,NA,NA,122.5,middle 27; butt 20,54.5,230.34,Thin patina - dark emerald green,Smooth,9; 11; 10; 11.5,,,,"Very faint, small flutings on the sides - but very indistinct",,,Joellen McGann,https://farm9.staticflickr.com/8872/28162106112_6737bacc5d_q.jpg,https://farm9.staticflickr.com/8872/28162106112_6737bacc5d_b.jpg,https://www.flickr.com/photos/115096994@N02/28162106112,superuser,IrishAxesB5
BAI-63380,433,Hammer-Flanged Flat Axe,Flanged,,NA,Bronze Age,p0gjgrs6qb2,d,"Sotheby's Sale,19.11.24,595/3,Collection of W. J. Knowles MRIA of Flixton Place, Ballymena",,,Private Collection,"Ireland,Antrim,Ballymena",,,auction,Ballymena,,Ireland,County Antrim,"Ballymena, UK",54.8662966,-6.2760159,,NA,NA,NA,140,middle 35.5; butt 25,66,,Very dark brown + blackish,"Smooth. pocked on other side, patches of corrosion on this side",10; 9.5; 11.5,,,,,,,Joellen McGann,https://farm9.staticflickr.com/8818/28162153102_8fac7a42bb_q.jpg,https://farm9.staticflickr.com/8818/28162153102_8fac7a42bb_b.jpg,https://www.flickr.com/photos/115096994@N02/28162153102,superuser,IrishAxesB5
BAI-10722,433,Hammer-Flanged Flat Axe,Flanged,,NA,Bronze Age,p0gjgrs6qb2,d,"Powysland Museum, Welshpool,given by the Earl of Powis",,,Powysland Museum,"England, shropshire,bettws-y-crwyn,castle bryn amlwg.",,,,Bettws-Y-Crwyn,,England,Shropshire,"Bettws Y Crwyn, Shropshire",52.4247009,-3.1693808,,NA,NA,NA,115,18,61,192,,Covered green rust.,11,"Width: edge 61mm; butt 18mm,Weight: 191.8 gms",,,Fairly good - lower cutting edge chipped.,,,Joellen McGann,https://farm4.staticflickr.com/3852/14772730048_e8a84139a0_q.jpg,https://farm4.staticflickr.com/3852/14772730048_e8a84139a0_b.jpg,https://www.flickr.com/photos/MicroPasts/14772730048,superuser,drawerA1
BAI-10706,433,Hammer-Flanged Flat Axe,Flanged,,NA,Bronze Age,p0gjgrs6qb2,d,"Lieut. Colonel John Jardine, Chamber Crescent South. The Park, Nottingham (1927),Given in 1927 to the Castle Museum, Nottingham,27-80",,,Private Collection,"England, nottingham,colwick (e. of nottingham),dredged from bed of river trent,1926",,,"river,dredged",Colwick,,England,Nottinghamshire,"Colwick, Nottingham",52.947834,-1.08790706971959,,NA,NA,1926,165,29,92,555,,"Bright, cleaned with acid. Golden.",11,"Width: edge 92mm; butt 29mm,Weight: 554.6 gms",Bronze,,"Punched ornament on faces partly rubbed away; lines near butt, cursive chevrons down blade, lateral chevrons incised to edge of very slight flanges due to hammering of sides.",,"Spearhead (Cl. II) and cruched socketed celt in same collection, + large spear-head (Cl. IIIA) in Nottingham Art Museum, came from river bed at Colwick.",Joellen McGann,https://farm4.staticflickr.com/3837/14956230841_1190277508_q.jpg,https://farm4.staticflickr.com/3837/14956230841_1190277508_b.jpg,https://www.flickr.com/photos/MicroPasts/14956230841,superuser,drawerA1
BAI-63645,433,Hammer-Flanged Flat Axe,Flanged,,NA,Bronze Age,p0gjgrs6qb2,d,"Museum of Archaeology + Ethnology, Cambridge,No. 93 Murray Collection",93 Murray Collection,,MAA Cambridge,"Ireland,Kings Co.,Edenderry",,,,Edenderry,,Ireland,County Offaly,"Edenderry, Co. Offaly, Ireland",53.342585,-7.04208883882827,,NA,NA,NA,123,butt 24,66.5,232,Shades of light and dark green patina,Rough + pitted,10,,,,Butt end slightly broken. Sides decorated with a fluted rope pattern. The cross ridge is replaced by a thin bead.,,,Joellen McGann,https://farm9.staticflickr.com/8580/28231743506_83a4611e2f_q.jpg,https://farm9.staticflickr.com/8580/28231743506_83a4611e2f_b.jpg,https://www.flickr.com/photos/115096994@N02/28231743506,superuser,IrishAxesB5
BAI-63636,433,Hammer-Flanged Flat Axe,Flanged,,NA,Bronze Age,p0gjgrs6qb2,d,"Museum of Archaeology + Ethnology, Cambridge,No. 96 Murray Collection",96 Murray Collection,,MAA Cambridge,"Ireland,Kings Co.,Edenderry",,,,Edenderry,,Ireland,County Offaly,"Edenderry, Co. Offaly, Ireland",53.342585,-7.04208883882827,,NA,NA,NA,102.5,butt 19,51,147,Slightly black patina - but mostly metal showing through. A few patches of green.,Smooth,9,,,,Cross ridge + flanges. Cutting edge very much damaged.,,,Joellen McGann,https://farm9.staticflickr.com/8733/28231744236_f39d4a08b9_q.jpg,https://farm9.staticflickr.com/8733/28231744236_f39d4a08b9_b.jpg,https://www.flickr.com/photos/115096994@N02/28231744236,superuser,IrishAxesB5
BAI-63652,433,Hammer-Flanged Flat Axe,Flanged,,NA,Bronze Age,p0gjgrs6qb2,d,"Herts County Museum,St. Albans,lent by Capt. J. H. Ball, RAF,11",RAF11,,Hertfordshire County Museum,"Ireland,Limerick,Glenaquin",,,,Glenaquin,,Ireland,County Limerick,"Glenquin, Co. Limerick, Ireland",52.38370765,-9.11467481269418,,NA,NA,NA,139,butt 23,58,262.23,No patina,"One side is smooth, but very slightly pitted. The other side is pocked.",9.5; 7; 8 3/4; 6.5,,,,Very slightly flanged. Indications of slanting hammering on the sides. Dark + golden bronze colour. Butt is thin.,,,Joellen McGann,https://farm8.staticflickr.com/7371/28187621401_eef6728302_q.jpg,https://farm8.staticflickr.com/7371/28187621401_eef6728302_b.jpg,https://www.flickr.com/photos/115096994@N02/28187621401,superuser,IrishAxesB5
BAI-63393,433,Hammer-Flanged Flat Axe,Flanged,,NA,Bronze Age,p0gjgrs6qb2,d,"Herts. County Museum, St. Albans,lent by Capt. J. H. Ball, RAF,13",RAF13,,Hertfordshire County Museum,"Ireland,Co. Antrim,Glenarm",,,,Glenarm,,Ireland,County Antrim,"Glenarm, Ballymena Bt44, UK",54.9685998,-5.952345,,NA,NA,NA,116,butt 27,59,248.56,Traces of patina of thin dark green.,Fairly smooth - a little pocked.,10.5; 11,,,,The edge is sharpened to the inner line. Butt is thin.,,,Joellen McGann,https://farm9.staticflickr.com/8723/27650503043_289dbd1b51_q.jpg,https://farm9.staticflickr.com/8723/27650503043_289dbd1b51_b.jpg,https://www.flickr.com/photos/115096994@N02/27650503043,superuser,IrishAxesB5
