objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-29177,433,Spearhead,V,,NA,Bronze Age,p0gjgrs6qb2,T,"Devizes Museum, B5",B5,,Devizes Museum,"England,Wiltshire,Wootton Bassett,Hunts Mill Farm",,,farm,Wootton Bassett,,England,Wiltshire,"Royal Wootton Bassett, Swindon, Wiltshire Sn4, UK",51.5441829,-1.8972078,,NA,NA,NA,145,26,,102,,,24,"Thickness: Diameter of socket 24mm,Weight: 3 1/4 oz = 102 gms [? 92.14 gms]",,Casual find,"Large socket, small blade, rounded midrib. DM 1123; GC 636","Reliquary, XIX, 246, fig.,Wilts. Arch. Mag., Vol. XXXVII, Pl. IV, 4. 142, no. 188,Wilts Arch. Mag., Vol. XXXVIII, 372,Catalogue Devizes Museum, B5, Pl. XVIII.4, Part II, 2nd edition.",Seen,Joellen McGann,https://farm8.staticflickr.com/7580/16107738397_e8dccc489e_q.jpg,https://farm8.staticflickr.com/7580/16107738397_e8dccc489e_b.jpg,https://www.flickr.com/photos/MicroPasts/16107738397,superuser,devizes
BAI-14761,433,Spearhead,V,,NA,Bronze Age,p0gjgrs6qb2,T,"E.R.H. Dicken,c/o 37 St. Georges Road, Wimbledon, SW 19,(August 1938)",,,Private Collection,"England,Essex,Wormingford,According to Mr. Dicken, 2 iron daggers were reputed to have been found at Wormingford, and ""perhaps with them"" were found 2 Bronze spearheads (Class V) and this mace-head.",,,,Wormingford,,England,Essex,"Wormingford, Colchester, Essex Co6, UK",51.9506005,0.8108382,,NA,NA,NA,191,44,,175,Pale green,Fairly smooth,,,,"? Perhaps another spearhead (Class V), a bronze mace-head, and two iron daggers.",Point broken off; edges chipped and rough; wings of blade very thin and rather sharp; a number of scratches on the surface apparently done in modern times with a rasp. Two rivet holes in socket.,,,Joellen McGann,https://farm4.staticflickr.com/3891/15003877498_24e3df8ef0_q.jpg,https://farm4.staticflickr.com/3891/15003877498_24e3df8ef0_b.jpg,https://www.flickr.com/photos/MicroPasts/15003877498,superuser,SpearHeadsA2
BAI-14760,433,Spearhead,V,,NA,Bronze Age,p0gjgrs6qb2,T,"E. R. H. Dicken,c/o 37 St. George's Road,Wimbledon, SW 19,(August 1938)",,,Private Collection,"England,Essex,Wormingford,According to Mr. Dicken, two la Tene iron daggers were reputed to have been found at Wormingford, and ""perhaps with them"" were found 2 Bronze spearheads (V) and a ""mace-head"".",,,,Wormingford,,England,Essex,"Wormingford, Colchester, Essex Co6, UK",51.9506005,0.8108382,,NA,NA,NA,123,33,,85,Brownish-green patina,Smooth,,,,"Perhaps another spearhead (Class V), a bronze ""mace head"" and two iron daggers.","Small leaf-shaped spearhead; point and edges chipped away, and orifice of socket unevenly broken. Two small rivet holes in socket.",,,Joellen McGann,https://farm6.staticflickr.com/5551/15190074842_7099af1b63_q.jpg,https://farm6.staticflickr.com/5551/15190074842_7099af1b63_b.jpg,https://www.flickr.com/photos/MicroPasts/15190074842,superuser,SpearHeadsA2
BAI-13542,433,Spearhead,IV,,NA,Bronze Age,p0gjgrs6qb2,F,"Worthing Museum, 3653",3653,,Worthing Museum,"England,Sussex,Worthing,Ham Road (""40 Acres Brick field),Feby. 1877,4 ft below surface,Actually purchased at West's shop Brighton, but said to probably belong to this hoard, (8.4.68) - a label",,,,Worthing,,England,West Sussex,"Ham Road, Worthing, Worthing, West Sussex, UK",50.8152411,-0.3515771,,NA,2,1877,112,20,27,50,Light green patina with spots of rust.,Rough - corroded and pitted,19,"Width: blade 27mm; socket 19.5mm,Thickness: socket 19mm; blade 9.5mm,Weight: 49.61 gms",,,,,Not recorded in Museum that this is likely to belong to hoard.,Joellen McGann,https://farm4.staticflickr.com/3896/14993060177_b1742b6eae_q.jpg,https://farm4.staticflickr.com/3896/14993060177_b1742b6eae_b.jpg,https://www.flickr.com/photos/MicroPasts/14993060177,superuser,DrawerA14
BAI-14000,658,SPEARHEAD,,,NA,Bronze Age,p0gjgrs6qb2,,PRVATE (1905) Mr. B.A. BAKER of BRISTOL.,,,Private Collection,"ENGLAND,GLOUCESTERSHIRE,WOTTON UNDER EDGE,BLACKENBURY CAMP",,,,Wotton Under Edge,,England,Gloucestershire,"Wotton-under-edge, Wotton-under-edge, Gloucestershire Gl12, UK",51.6378241,-2.3547251,,NA,NA,1903,"216 approx., Blade length >127, Tang length > 76.2",,,,,,,"Circumstances: found c.1903 by a keeper when,stopping up rabbit holes. A fragment of bronze  saw was found at the same time,but not kept.,  Context: Poss. Hoard.,  Condition: Complete",,,"Typology: Tongued spearhead, prominent mid-rib, sides ornamented with,four fine parallel lines, converging at the point.","""Bristol Archaeological Notes for 1905"", p. 265-283,TB & GAS 29, 1906",,Susan Magyarody,https://farm4.staticflickr.com/3860/15190417235_4bc66bcf8c_q.jpg,https://farm4.staticflickr.com/3860/15190417235_4bc66bcf8c_b.jpg,https://www.flickr.com/photos/MicroPasts/15190417235,most detailed record,SpearHeadsA2
BAI-13144,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,,"Shrewsbury Museum ? (Formerly Mr. Foulks, Wheathill Farm)",,,Shrewsbury Museum,"England,Shropshire,Wroxeter,Wheathill Farm,Found in clay after ploughing, 1953",,,farm,Wroxeter,,England,Shropshire,"Wroxeter, Shrewsbury, Shropshire Sy5, UK",52.6710492,-2.646225,,NA,NA,1953,122,34,,,,Matt light green; damage to blade edges and socket mouth,,,,,,,MJR,Joellen McGann,https://farm6.staticflickr.com/5563/14992964678_d7591ee90c_q.jpg,https://farm6.staticflickr.com/5563/14992964678_d7591ee90c_b.jpg,https://www.flickr.com/photos/MicroPasts/14992964678,superuser,DrawerA14
BAI-13617,433,Spearhead,,Fragment,NA,Bronze Age,p0gjgrs6qb2,Frag,"Salisbury, S. Wiltshire and Blackmoor Museum",,,Blackmoor Museum,"England,Wiltshire,Wylye,1881",,,,Wylye,,England,Wiltshire,"Wylye, Warminster, Wiltshire Ba12, UK",51.1976318,-2.1850267,,NA,NA,1881,61,11,,,,,,,,,"Circular socket, which is broken",,,Joellen McGann,https://farm4.staticflickr.com/3911/15156570046_c927dc4758_q.jpg,https://farm4.staticflickr.com/3911/15156570046_c927dc4758_b.jpg,https://www.flickr.com/photos/MicroPasts/15156570046,superuser,DrawerA14
BAI-40760,433,Spearhead,V,,NA,Bronze Age,p0gjgrs6qb2,,"Formerly M. De la Granciere,Sold at Sotheby's, 23rd July 1930,Lot 21, No. 79[10]",,,Private Collection,"France,Brittany,Morbihan,Couedic",,,auction,Yattendon,,France,,"Couëdic, 56160 Locmalo, France",48.0463379,-3.1911188,,NA,NA,NA,150,blade 39,,,Dark green,,,,,"Hoard, comprising also 2 fragments of socketed axe, 2 blades of spearheads, 4 pieces of sword blades, 1 point, 5 winged axes + 2 fragments, 2 gouges, 2 scabbard mounts, 2 pieces of bracelets, 1 coiled ring, 1 lump of metal, 21 small fragments, 12 potsherds.",,"Bulletin Societe Polymathique du Morbihan, 19eme,(Inventaire des Depots de Bronze du Morbihan),(Not in his 1913 list.)",,Joellen McGann,https://farm1.staticflickr.com/304/18613332705_53937faf37_q.jpg,https://farm1.staticflickr.com/304/18613332705_53937faf37_b.jpg,https://www.flickr.com/photos/115096994@N02/18613332705,superuser,ForeignWeapons
BAI-14373,433,Spearhead,V,,NA,Bronze Age,p0gjgrs6qb2,T,In hands of Dr. Hastings Gilford Reading (1932),,,Private Collection,"England,Berkshire,Reading,Opposite house called ""Wynyates"", Grosvenor Rd. (Now Cressingham Road),Found in road making 1907",,,reading,Yattendon,,England,Berkshire,"Cressingham Road, Reading, Reading, Reading Rg2, UK",51.4328184,-0.9556717,,NA,NA,1907,,44,,,,,18,Length: [Broken],,,,Berks. Arch. Journ. XXXVI,,Joellen McGann,https://farm6.staticflickr.com/5555/15003863480_c6eb573530_q.jpg,https://farm6.staticflickr.com/5555/15003863480_c6eb573530_b.jpg,https://www.flickr.com/photos/MicroPasts/15003863480,superuser,SpearHeadsA2
BAI-14442,433,Spearhead,IV,,NA,Bronze Age,p0gjgrs6qb2,F,"Private Collection,1923,P. Waterhouse, Yattendon Court",,,Private Collection,"England,Berkshire,Yattendon,Yattendon Court,In digging foundations of house,1878",,,,Yattendon,,England,Berkshire,"Yattendon Court, Yattendon, Thatcham, West Berkshire RG18 0UT, UK",51.468507,-1.197354,,NA,NA,1878,91,,18,25,Pale grey green patina.,,,Weight: 24.8 gms,,Part of a hoard of 60 pieces.,Side loops only possible: one only visible - is rt. hand feature a fired down casting peg?  Section: socket protrudes. Much decayed and broken.,"Proc. Soc. Ant. (2nd Ser.), VII, 480,Evans, A. B. Imps.,V.C.H. Berks, i.",,Joellen McGann,https://farm4.staticflickr.com/3893/15003846670_a5397d573a_q.jpg,https://farm4.staticflickr.com/3893/15003846670_a5397d573a_b.jpg,https://www.flickr.com/photos/MicroPasts/15003846670,superuser,SpearHeadsA2
BAI-14441,433,Spearhead,IV B,,NA,Bronze Age,p0gjgrs6qb2,H,"Private Collection,1923,P. Waterhouse, Yattendon Court",,,Private Collection,"England,Berkshire,Yattendon,Yattendon Court,In digging foundations of house,1878",,,,Yattendon,,England,Berkshire,"Yattendon Court, Yattendon, Thatcham, West Berkshire RG18 0UT, UK",51.468507,-1.197354,,NA,NA,1878,168,,23,85,"Dark green patina, mud stained.",,,Weight: 85.05 gms,,Part of a hoard of 60 pieces.,Point and socket broken: edge perished.,"Proc. Soc. Ant. (2nd Ser.), VII, 480,Evans, A. B. Imps.,V.C.H. Berks, i.",,Joellen McGann,https://farm4.staticflickr.com/3888/15003953057_1449fb8b59_q.jpg,https://farm4.staticflickr.com/3888/15003953057_1449fb8b59_b.jpg,https://www.flickr.com/photos/MicroPasts/15003953057,superuser,SpearHeadsA2
BAI-14440,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,,"P. Waterhouse, Yattendon Court",,,Private Collection,"England,Berkshire,Yattendon,Yattendon Court",,,,Yattendon,,England,Berkshire,"Yattendon Court, Yattendon, Thatcham, West Berkshire RG18 0UT, UK",51.468507,-1.197354,,NA,NA,NA,168,23,,,,"Matt dark green; tip missing, edges damaged, mouth broken.",,,,Hoard of 60 pieces.,,"PSA VII (   ).,VCH Berks",MJR,Joellen McGann,https://farm4.staticflickr.com/3903/15167495386_15d0c3e208_q.jpg,https://farm4.staticflickr.com/3903/15167495386_15d0c3e208_b.jpg,https://www.flickr.com/photos/MicroPasts/15167495386,superuser,SpearHeadsA2
BAI-14437,433,Spearhead,V,,NA,Bronze Age,p0gjgrs6qb2,T,"Private Collection,1923,P. Waterhouse, Yattendon Court",,,Private Collection,"England,Berkshire,Yattendon,Yattendon Court,In digging foundations of house.,1878",,,,Yattendon,,England,Berkshire,"Yattendon Court, Yattendon, Thatcham, West Berkshire RG18 0UT, UK",51.468507,-1.197354,,NA,NA,1878,112,,30,46,Rich green patina mud stained.,,11,Weight: 46.06 gms,,Part of a hoard of 60 pieces.,Socket broken away. Edge of blade damaged.,"Proc. Soc. Ant. (2nd Ser.) VII, 480,Evans, A. B. Imps.,V.C.H. Berks, i.",Flame-shaped outline probably original.,Joellen McGann,https://farm6.staticflickr.com/5562/15190520655_5b0b5d8317_q.jpg,https://farm6.staticflickr.com/5562/15190520655_5b0b5d8317_b.jpg,https://www.flickr.com/photos/MicroPasts/15190520655,superuser,SpearHeadsA2
BAI-14436,433,Spearhead,V,,NA,Bronze Age,p0gjgrs6qb2,T,"Private Collection,1923,P. Waterhouse, Yattendon Court",,,Private Collection,"England,Berkshire,Yattendon,Yattendon Court,In digging foundations of house.,1878",,,,Yattendon,,England,Berkshire,"Yattendon Court, Yattendon, Thatcham, West Berkshire RG18 0UT, UK",51.468507,-1.197354,,NA,NA,1878,100,26,39,82,Rich green patina mud stained.,,,Weight: 81.5 gms,,Part of a hoard of 60 pieces.,Point half missing. Edge of blade decayed. 2 rivet holes.,"Proc. Soc. Ant. (2nd Ser.), VII, 480,Evans, A. B. Imps.,V.C.H. Berks, i.",,Joellen McGann,https://farm4.staticflickr.com/3862/15190146792_e58343a2ff_q.jpg,https://farm4.staticflickr.com/3862/15190146792_e58343a2ff_b.jpg,https://www.flickr.com/photos/MicroPasts/15190146792,superuser,SpearHeadsA2
BAI-14435,433,Spearhead,V,,NA,Bronze Age,p0gjgrs6qb2,T,"Private Collection,1923,P. Waterhouse, Yattendon Court",,,Private Collection,"England,Berkshire,Yattendon,Yattendon Court,In digging foundation of house.,1878",,,,Yattendon,,England,Berkshire,"Yattendon Court, Yattendon, Thatcham, West Berkshire RG18 0UT, UK",51.468507,-1.197354,,NA,NA,1878,167,26,37,106,Bright green patina mud stained.,,,Weight: 106.31 gms,,One of a hoard of 60 pieces.,"2 Rivet holes. Blade badly damaged, point gone.","Proc. Soc. Ant. (2nd Ser.), VII, 480,Evans, A. B. Imps,V.C.H. Berks, i.",,Joellen McGann,https://farm4.staticflickr.com/3897/15190521705_9fda8a93f9_q.jpg,https://farm4.staticflickr.com/3897/15190521705_9fda8a93f9_b.jpg,https://www.flickr.com/photos/MicroPasts/15190521705,superuser,SpearHeadsA2
