objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-37865,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,III F,"Alnwick Castle, No. 422",422,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,119,24; Dia. of socket 18,,59.4,Bronze patina,Smooth,13,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7669/16978713590_b9c48f1305_q.jpg,https://farm8.staticflickr.com/7669/16978713590_b9c48f1305_b.jpg,https://www.flickr.com/photos/115096994@N02/16978713590,superuser,irishB15
BAI-37864,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,III F,"Alnwick Castle, No. 420",420,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,141,33; Dia. 18,,84.5,Bronze patina.,Smooth,10,,,,Blade very much chipped.,,,Joellen McGann,https://farm8.staticflickr.com/7588/16980090019_8db4cab0ba_q.jpg,https://farm8.staticflickr.com/7588/16980090019_8db4cab0ba_b.jpg,https://www.flickr.com/photos/115096994@N02/16980090019,superuser,irishB15
BAI-37863,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,III F,"Alnwick Castle, No. 419",419,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,150,23; Dia. of socket 19,,101.8,Dark brown patina,Smooth,14,,,,,,,Joellen McGann,https://farm9.staticflickr.com/8686/16980090129_9fee4c5c2a_q.jpg,https://farm9.staticflickr.com/8686/16980090129_9fee4c5c2a_b.jpg,https://www.flickr.com/photos/115096994@N02/16980090129,superuser,irishB15
BAI-37839,580,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,III E,Alnwick Castle No. 423,423,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,123,36; Dia. of socket 20,,85,bronze.,smooth,14,,,,"Fine specimen, but socket slightly broken.",,,Denis Antoine,https://farm9.staticflickr.com/8686/17166243805_361f195037_q.jpg,https://farm9.staticflickr.com/8686/17166243805_361f195037_b.jpg,https://www.flickr.com/photos/115096994@N02/17166243805,superuser,irishB15
BAI-37838,580,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,III E,Alnwick Castle No. 426.,426,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,106,29; Dia. of socket 14,,56.6,Dark brown.,smooth,15,,,,Socket broken at back.,,,Denis Antoine,https://farm9.staticflickr.com/8804/16978716950_243772c8ef_q.jpg,https://farm9.staticflickr.com/8804/16978716950_243772c8ef_b.jpg,https://www.flickr.com/photos/115096994@N02/16978716950,superuser,irishB15
BAI-37837,580,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,III E,Alnwick Castle No. 427.,427,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,108,29; Dia. of socket 18 x 22,,57,dark brown patina with green patches.,Smooth,14,,,,,,,Denis Antoine,https://farm8.staticflickr.com/7712/17166244025_dd30ecde16_q.jpg,https://farm8.staticflickr.com/7712/17166244025_dd30ecde16_b.jpg,https://www.flickr.com/photos/115096994@N02/17166244025,superuser,irishB15
BAI-37836,580,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,III,Alnwick Castle No. 430.,430,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,128,49; Dia. of socket 20,,78.1,reddish brown.,rough,15,,,,,,,Denis Antoine,https://farm8.staticflickr.com/7611/17164631022_148ed2355c_q.jpg,https://farm8.staticflickr.com/7611/17164631022_148ed2355c_b.jpg,https://www.flickr.com/photos/115096994@N02/17164631022,superuser,irishB15
BAI-37835,580,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,III E,Alnwick Castle No. 431,431,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,164,51; Dia. of socket 21 x 18,,155.2,reddish brown,smooth,11,,,,,,,Denis Antoine,https://farm9.staticflickr.com/8744/16978487658_0c19fd5ea1_q.jpg,https://farm9.staticflickr.com/8744/16978487658_0c19fd5ea1_b.jpg,https://www.flickr.com/photos/115096994@N02/16978487658,superuser,irishB15
BAI-37822,580,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,II E,Alnwick Castle No. 421,421,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,125,32; Dia. of socket 21,,85,dark brown,smooth,14,,,,,,,Denis Antoine,https://farm9.staticflickr.com/8808/17140329086_d2a798fe7c_q.jpg,https://farm9.staticflickr.com/8808/17140329086_d2a798fe7c_b.jpg,https://www.flickr.com/photos/115096994@N02/17140329086,superuser,irishB15
BAI-37883,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,H,"Ashmolean Museum, Oxford,1886 No. 5570,Antrim Collection,Given to the University by Lord Antrim",1886.5570,,Ashmolean Museum,Ireland (north of),,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,118,31,,40.06,Red-brown patina.,,16,,,,"Seems to be an unfinished, somewhat mis-cast specimen.",,,Joellen McGann,https://farm9.staticflickr.com/8740/16980087729_0f0d08c938_q.jpg,https://farm9.staticflickr.com/8740/16980087729_0f0d08c938_b.jpg,https://www.flickr.com/photos/115096994@N02/16980087729,superuser,irishB15
BAI-37874,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,Failed Casting,"Ashmolean Museum, Oxford,1886 No. 5767,Antrim Collection,Given to the University by Lord Antrim",1886.5767,,Ashmolean Museum,Ireland (north of),,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,167,34,,187.03,Brown patina.,,21,,,,Low collar round base of socket; a miscasting; ends of two jets at K + L.,,,Joellen McGann,https://farm8.staticflickr.com/7708/17166239765_da933468a0_q.jpg,https://farm8.staticflickr.com/7708/17166239765_da933468a0_b.jpg,https://www.flickr.com/photos/115096994@N02/17166239765,superuser,irishB15
