objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-13036,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,Frag.,"Black Gate Muse. N/C, Mus. No. 1947.6.1,Given by J.D. Cowen, Esq.: from the collection of Miss Walker, Hexham; formerly in the possession of Mr. J. J. Walker, son of Mr. Wylan Walker, contractor for the construction of several sections of the Newcastle and Carlisle Railway.",1947.6.1,,Black Gate Museum,"England,Northumberland,Borbridge,Farnley Grange,Found when making the Newcastle and Carlisls Railway, c. 1834,No other details recorded; but see N.C.H. ref. given on this card.",,,,Borbridge,,England,Northumberland,"Farnley (northumberland), Farnley Grange (westbound), Corbridge, Corbridge, Northumberland Ne45, UK",54.9616567,-1.99184901253323,,NA,NA,1834,89,27,,,"Green and brown, poor.",Poor,21,"Length: 3 1/2"" = 88.9mm,Width: 1 1/16"" = 26.9875mm,Thickness: 13/16"" = 20.6375mm",,"Found with 1947.6A, 6A2, and 6.2 and other items, see card 1947.6A and NCH reference given above.",,"Proc. Soc. of Antiq. of N/C 4th Series, Vol. XI, p. 139, short account, no illustrations.,Northumberland County History, Vol X page 5, note 4 and page 6. Good account with details of other items found with these and now in Alnwick Castle Museum. See card no. 1947.6A for Alnwick Castle Catalogue 405. No illustrations in NCH or Alnwick Catalogue.",W. Balmer,Joellen McGann,https://farm6.staticflickr.com/5583/14992797260_7cc8fdc1c8_q.jpg,https://farm6.staticflickr.com/5583/14992797260_7cc8fdc1c8_b.jpg,https://www.flickr.com/photos/MicroPasts/14992797260,superuser,DrawerA14
BAI-14222,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum, Hoard's No. 59",59,,Maidstone Museum,"England,Kent,Rochester,Borstal",,,,Borstal,Rochester,England,Kent,"Borstal, Rochester, Rochester, Medway Me1, UK",51.3748333,0.4893796,c. TQ 73 66,NA,NA,NA,36,,,16,,,,,,Supposed Hoard,"Dimensions: L 36mm; Wt. 15.8g,Manufacture: Diffuse edge bevel only,Condition: Hammermarks crushing midrib",,"Archive: PIF; AFI,PRBAF: SI,Ext.: CI,Rec.: SN,Source: Sb. A.",Joellen McGann,https://farm6.staticflickr.com/5555/15190002592_e106f4f97a_q.jpg,https://farm6.staticflickr.com/5555/15190002592_e106f4f97a_b.jpg,https://www.flickr.com/photos/MicroPasts/15190002592,superuser,SpearHeadsA2
BAI-14221,433,Spearhead,,Fragment,NA,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum, Hoard's no. 9",9,,Maidstone Museum,"England,Kent,Rochester,Borstal",,,,Borstal,Rochester,England,Kent,"Borstal, Rochester, Rochester, Medway Me1, UK",51.3748333,0.4893796,c. TR 73 66,NA,NA,NA,127,,,122,,,,,,,"Dimensions: L 126.5mm; Wt 122.3 g (all fiags),Typology: no decoration,Manufacture: One of fragments rammed in socket likely knife of CT sword tip.,Condition: One detected socket fragments, joins, other probably belongs. Edges nibble-damaged.",,"Archive: PIF; AFI,PRBAF: SI,Ext.: CI,Rec.: SN,Source: Sb. A",Joellen McGann,https://farm4.staticflickr.com/3856/15187353151_bbf4c7a6cd_q.jpg,https://farm4.staticflickr.com/3856/15187353151_bbf4c7a6cd_b.jpg,https://www.flickr.com/photos/MicroPasts/15187353151,superuser,SpearHeadsA2
BAI-14262,433,Spearhead,Spearhead Type IIIa,,NA,Bronze Age,p0gjgrs6qb2,G,"Scunthorpe Museum, 1.42 (B.26),Donor: Mr. Ronald Smith",B.26,,Scunthorpe Museum,"England,Lincolnshire,Bottesford,Bottesford Moor Farm,December 1941, during draining operations.",,,farm,Bottesford,,England,Lincolnshire,"Bottesford, Scunthorpe, Scunthorpe, North Lincolnshire Dn16, UK",52.94032455,-0.795814217555616,,NA,12,1941,446,26,,,,,,,,"Fragments of other bronze implements were reported to have been found at the same time, but were not preserved by the workmen.","Extreme point is midding; the midrib is a tapered continuation of the socket, and is bordered by deep grooves separating it from the bevelled blades, which are corroded.","Darold E. Dudley, ""Early Days in N.W. Linc."", fig. 33, No. 1, pp. 103,""Scunthorpe Museum Publication No. 2, p. 11, fig. 8, No. 1,C.F.C. Hawkes, Archaeological Journal, CIII, p. 7",,Joellen McGann,https://farm4.staticflickr.com/3880/15190368265_4134435cb0_q.jpg,https://farm4.staticflickr.com/3880/15190368265_4134435cb0_b.jpg,https://www.flickr.com/photos/MicroPasts/15190368265,superuser,SpearHeadsA2
BAI-14490,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,T,"Museum of Arch. + Ethnology, Cambridge,27.607",27.607,,MAA Cambridge,"England,Cambridgeshire,Bottisham? or Downing College, Cambridge",,,fenland,Bottisham,,England,Cambridgeshire,"Bottisham, Cambridge, Cambridgeshire, UK",52.2235,0.258,,NA,NA,NA,,,,,,,,,,,"Probably two rivet-holes, but one broken away.",,,Joellen McGann,https://farm4.staticflickr.com/3901/15190137142_17f3334c87_q.jpg,https://farm4.staticflickr.com/3901/15190137142_17f3334c87_b.jpg,https://www.flickr.com/photos/MicroPasts/15190137142,superuser,SpearHeadsA2
BAI-29914,817,Spearhead,IIIA,,NA,Bronze Age,p0gjgrs6qb2,"X,G","British Museum,4  75  1  39","1847,5-1.39",,British Museum,"England.,Cambs.,Bottisham.,Bottisham Lode.",,,,Bottisham,,England,Cambridgeshire,"Bottisham, Cambridge, Cambridgeshire, UK",52.2241322,0.2606536,"TL 54,60",NA,NA,1866,385,52,,364.71,"patches of dark & light green, on dull bronze",mostly smooth,18,"Top of card shows ""Internal Socket,Side view of loops, ribs on blade"". Width shows ""blade 52  socket 24"". Thickness shows ""blade 18  socket 25.5"".",,,,,"Not quite accurate.,C1",JP OConnor,https://farm9.staticflickr.com/8569/16440784292_f9e147e0a3_q.jpg,https://farm9.staticflickr.com/8569/16440784292_f9e147e0a3_b.jpg,https://www.flickr.com/photos/MicroPasts/16440784292,most detailed record,singleA18
BAI-14478,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,G,"Museum of Arch. + Ethnology, Cambridge,27.603,Formerly Sir [?Lorn] Ridgeway private Collection",27.603,,MAA Cambridge,"England,Cambridgeshire,Bottisham",,,fenland,Bottisham,,England,Cambridgeshire,"Bottisham, Cambridge, Cambridgeshire, UK",52.2241322,0.2606536,,NA,NA,NA,138,,37,85,No patina,"Smooth, light greeny brown",15,,,,,,Weight: 85.05 gms,Joellen McGann,https://farm6.staticflickr.com/5593/15003942498_6467c326f7_q.jpg,https://farm6.staticflickr.com/5593/15003942498_6467c326f7_b.jpg,https://www.flickr.com/photos/MicroPasts/15003942498,only good record,SpearHeadsA2
BAI-14476,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,,"Cambridge, University Museum, 27.603",27.603,,MAA Cambridge,"England,Cambridgeshire,Bottisham",,,fenland,Bottisham,,England,Cambridgeshire,"Bottisham, Cambridge, Cambridgeshire, UK",52.2241322,0.2606536,,NA,NA,NA,185,37,,,,"Olive green; socket broken off at neck, edges extensively damaged",,,,,,,MJR,Joellen McGann,https://farm4.staticflickr.com/3883/15190515075_37ae2a715c_q.jpg,https://farm4.staticflickr.com/3883/15190515075_37ae2a715c_b.jpg,https://www.flickr.com/photos/MicroPasts/15190515075,only good record,SpearHeadsA2
BAI-14475,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,Frag,"Museum of Arch. + Ethnology, Cambridge,83.155.B",83.155.B,,MAA Cambridge,"England,Cambridgeshire,Bottisham Fen",,,fenland,Bottisham,,England,Cambridgeshire,"Bottisham, Cambridge, Cambridgeshire, UK",52.2241322,0.2606536,,NA,NA,NA,,,,,,,,,,,,,,Joellen McGann,https://farm4.staticflickr.com/3885/15167489816_43d75eb378_q.jpg,https://farm4.staticflickr.com/3885/15167489816_43d75eb378_b.jpg,https://www.flickr.com/photos/MicroPasts/15167489816,superuser,SpearHeadsA2
BAI-14474,433,Spearhead,IV B,,NA,Bronze Age,p0gjgrs6qb2,H,"Cambridge Museum, 23/1561,Redfern Collection,23.1561",23.1561,,MAA Cambridge,"England,Cambridgeshire,Bottisham,Bottisham Fen,1878",,,fenland,Bottisham,,England,Cambridgeshire,"Bottisham, Cambridge, Cambridgeshire, UK",52.2241322,0.2606536,,NA,NA,1878,222,22,42,179,"Dark green, rubbed off in places.",,16,Weight: 178.95 gms,,,Slightly chipped.,,,Joellen McGann,https://farm6.staticflickr.com/5556/15190139682_d14932239e_q.jpg,https://farm6.staticflickr.com/5556/15190139682_d14932239e_b.jpg,https://www.flickr.com/photos/MicroPasts/15190139682,superuser,SpearHeadsA2
BAI-14473,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,,"Cambridge, University Museum, 23/1561",23/1561,,MAA Cambridge,"England,Cambridgeshire,Bottisham,Bottisham Fen",,,fenland,Bottisham,,England,Cambridgeshire,"Bottisham, Cambridge, Cambridgeshire, UK",52.2241322,0.2606536,,NA,NA,NA,222,43,,,,"Matt dark green, edges slightly damaged.",,,,,,,MJR,Joellen McGann,https://farm6.staticflickr.com/5573/15003843030_dff5725bb8_q.jpg,https://farm6.staticflickr.com/5573/15003843030_dff5725bb8_b.jpg,https://www.flickr.com/photos/MicroPasts/15003843030,superuser,SpearHeadsA2
BAI-14477,433,Spearhead,IIIA,,NA,Bronze Age,p0gjgrs6qb2,,"Private Collection,1923,Sir William Ridgeway",,,Private Collection,"England,Cambridgeshire,Bottisham",,,,Bottisham,,England,Cambridgeshire,"Bottisham, Cambridge, Cambridgeshire, UK",52.2241322,0.2606536,,NA,NA,NA,138,,37,85,No patina.,Smooth. Light greeny brown.,15,Weight: 85.05 gms,,,,,,Joellen McGann,https://farm4.staticflickr.com/3839/15167489536_385be0ba6e_q.jpg,https://farm4.staticflickr.com/3839/15167489536_385be0ba6e_b.jpg,https://www.flickr.com/photos/MicroPasts/15167489536,only good record,SpearHeadsA2
BAI-14298,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,H,"Location unknown,From Water-Colour Drawing in Bulwer Collection,Norwich Castle Museum,Scale presumed 1/1",,,Private Collection,"England,Norfolk,Boughton,1864 Found in digging peat in Boughton Fen with another spearhead and Quoit-headed pin",,,peat,Boughton,,England,Norfolk,"Boughton, King's Lynn, Norfolk Pe33, UK",52.590018,0.5081021,TF 71 01,NA,NA,1864,272,,,,,,,,,Part of hoard,,"Norfolk Archaeology, VII, 1865, 351; Found ""Near Stone Ferry""","AFI; DF(S),88",Joellen McGann,https://farm4.staticflickr.com/3876/15003583959_ab80d4cfed_q.jpg,https://farm4.staticflickr.com/3876/15003583959_ab80d4cfed_b.jpg,https://www.flickr.com/photos/MicroPasts/15003583959,superuser,SpearHeadsA2
BAI-14297,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,H,"Location unknown,From water-colour drwaing in Bulwer Collection, Norwich Castle Museum,Scale presumed 1/1",,,Private Collection,"England,Norfolk,Boughton,1864 Found in digging peat in Boughton Fen with another spearhead and a Quoit-headed pin.",,,peat,Boughton,,England,Norfolk,"Boughton, King's Lynn, Norfolk Pe33, UK",52.590018,0.5081021,TF 71 01,NA,NA,1864,240,32,,,,,,,,Part of hoard,,"Norfolk Archaeology, VII, 1865; 351,Found ""near stone ferry""",AFI; DF (S); 87,Joellen McGann,https://farm4.staticflickr.com/3841/15187336261_c0465ea7a0_q.jpg,https://farm4.staticflickr.com/3841/15187336261_c0465ea7a0_b.jpg,https://www.flickr.com/photos/MicroPasts/15187336261,superuser,SpearHeadsA2
BAI-14376,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,,Private,,,Private Collection,"England,Buckinghamshire (Berkshire),Bourne End,Found by a metal-detectorist at a rally on 10 Jan. 1999. Corps [?Tenyer] Sword found by another, 50 ft. away.",,,metal-detectorist,Bourne End,,England,Buckinghamshire,"Bourne End, Wooburn Green, Bourne End, Buckinghamshire Sl8, UK",51.577094,-0.71048,SU 897 865,10,1,1999,76,,,,,,,Length: 3 inches = 76.2mm,,Hoard?,"Dimensions: L 3 inches (76.2mm),Typology: spearhead, pegged. Around the mouth of socket are 4 pairs of inscribed lines, above the pair nearest the blade is a ring of small dashes.,Condition: incomplete, tip missing, both sides of socket between blades show damage, probably ancient.",,,Joellen McGann,https://farm4.staticflickr.com/3898/15003757219_7e3c76c897_q.jpg,https://farm4.staticflickr.com/3898/15003757219_7e3c76c897_b.jpg,https://www.flickr.com/photos/MicroPasts/15003757219,superuser,SpearHeadsA2
BAI-29886,727,Spearhead,I,,NA,Bronze Age,p0gjgrs6qb2,A,"British Museum , 62, 11, 19, 1, purchased 1862","1862,11-19,1",,British Museum,"England, Greater London, Bow, under Bow Bridge",,,river,Bowbridge,,England,Greater London,"Bow, London E3, UK",51.5287425,-0.0176284,"NI TQ, 38, 84",NA,NA,NA,241,See description,,161.92,"dark Brown, showing bronze",speckled,See description,Lower left corner: “Not quite accurate”,,,"Width as: “blade 28   41. tang 11“  Thickness as: “blade 9“, Grooved edges + grooves outlining central rib.  Tang broken off.  Rivet hole worn + cracked.",,,Marla Walcott,https://farm8.staticflickr.com/7332/16254312670_c13d0950c0_q.jpg,https://farm8.staticflickr.com/7332/16254312670_c13d0950c0_b.jpg,https://www.flickr.com/photos/MicroPasts/16254312670,most detailed record,singleA18
BAI-29894,580,Spearhead,IV A,,NA,Bronze Age,p0gjgrs6qb2,F,British Museum W.G. 2034.,WG.2034,H_WG-2034,British Museum,"England, Durham, Bowes, Nr. Startforth",,,,Bowes,,England,County Durham,"Bowes, Barnard Castle, Durham Dl12, United Kingdom",54.5337678,-1.9539142,NZ 04 16,NA,NA,NA,142.5,blade 30; socket 19,,101.97,some patina brown & dull bronze.,rather cracked,blade 12; socket 20,,,,Edges a little worn.,,"Internal socket, side view of loops., Inacc., CI",Denis Antoine,https://farm8.staticflickr.com/7455/16254313100_404fe288bf_q.jpg,https://farm8.staticflickr.com/7455/16254313100_404fe288bf_b.jpg,https://www.flickr.com/photos/MicroPasts/16254313100,superuser,singleA18
BAI-13292,433,Spearhead,V,,NA,Bronze Age,p0gjgrs6qb2,T,"Private Collection,1925,Capt. J. H. Ball, purchased by: S.G. Fenton, Esq., 33 Cranbourn St. WL,Bought at Christie's 26.3.25 (109/5) probably from the Jas. Burton Collection dispersed in London July 1836 and acquired by the then Marquis of Breadalbane. The property of Lieut-Col. The Hon. T. G. Breadalbane Morgan-Grenville-Gavin, DSO MC.",,,Private Collection,"Scotland,Perthshire Tayside,Braco,Braco Castle",,,auction,Braco,,Scotland,Perth And Kinross,"Braco, Dunblane, Perth And Kinross Fk15, UK",56.264405,-3.878715,,NA,NA,NA,234,30,47,,Pale apple green. Broken off in a few places.,,13,"Width: blade 46.5mm; socket 30mm,Thickness: blade 12.5mm; socket 27.5mm",,,"Rivet hole stopped with mud. Practically perfect, but for one small chip off side of point. Has been filed or rubbed with sand paper in some places.",,,Joellen McGann,https://farm6.staticflickr.com/5584/14992766159_39805e66dc_q.jpg,https://farm6.staticflickr.com/5584/14992766159_39805e66dc_b.jpg,https://www.flickr.com/photos/MicroPasts/14992766159,superuser,DrawerA14
BAI-13291,433,Spearhead,V A,,NA,Bronze Age,p0gjgrs6qb2,T,"Private Collection,1925,Capt. J. H. Ball,Bought at Christie's 26.3.25,109/5,Probably from the Jas. Burton Collection, dispersed in London July 1836 and acquired by the then Marquis of Bradalbane. The property of Lieut. Col. The Hon. T. G. Breadalbane Morgan-Grenville-Gavin D.S.O., MC",,,Private Collection,"Scotland,Perthshire Tayside,Braco,Braco Castle",,,auction,Braco,,Scotland,Perth And Kinross,"Braco, Dunblane, Perth And Kinross Fk15, UK",56.264405,-3.878715,,NA,NA,NA,140,27,37,,"Slight traces of patina, dark green.",Cleaned with file or sandpaper,10,"Width: blade 36.5mm; socket 27mm,Thickness: blade 10mm; socket 22mm",,,Perfect.,,"Old Label: Ancient Bronze Spearhead 60. Roman, from Braco Castle",Joellen McGann,https://farm6.staticflickr.com/5574/14992855840_1d3267b613_q.jpg,https://farm6.staticflickr.com/5574/14992855840_1d3267b613_b.jpg,https://www.flickr.com/photos/MicroPasts/14992855840,superuser,DrawerA14
BAI-13289,433,Spearhead,V,,NA,Bronze Age,p0gjgrs6qb2,,"Private Collection,75711,S.G. Fenton Esq., 33 Cranbourn St. WL,Purchased at Christie's 26.3.25,109/5,Probablly from the Jas Burton Collection dispersed in London July 1836 and acquired by the then Marquis of Breadalbane,The property of Lieut-Col. T. G. Breadalbane Morgan Grenville-Gavin",,,Private Collection,"Scotland,Perthshire,Braco,Braco Castle",,,auction,Braco,,Scotland,Perth And Kinross,"Braco, Dunblane, Perth And Kinross Fk15, UK",56.264405,-3.878715,,NA,NA,NA,177,20,38,,,Bronze colour black stained.,12,"Width: blade: 37.5mm; socket 20mm,Thickness: blade 12mm; socket 20mm",,,"On socket rim are a number of cuts, perhaps not contemporary. Badly chipped. A rivet hole through socket.",,"Label: Anccient Bronze Spearhead, Roman from Braco Castle",Joellen McGann,https://farm6.staticflickr.com/5562/15179506885_4ed1752b5e_q.jpg,https://farm6.staticflickr.com/5562/15179506885_4ed1752b5e_b.jpg,https://www.flickr.com/photos/MicroPasts/15179506885,superuser,DrawerA14
BAI-13662,433,Spearhead,III A ,,NA,Bronze Age,p0gjgrs6qb2,G,"Municipal Museum, Hull,No. 161,Purchased 1932",161,,Hull Municipal Museum,"England,Yorkshire, W.R.,Bradford, West,Found in a field near West Bradford at a depth of 4 feet, about 1890.",,,,Bradford,,England,West Yorkshire,"Bradford, West Yorkshire, UK",53.7944229,-1.7519186,,NA,NA,1890,157,22,51,315,,"Dull metallic surface, rough on one face as though exposed to water; 2 very small chips on this face.",,Width: blade 51mm; diameter of socket 22mm,,,Slightly damaged at socket.,,,Joellen McGann,https://farm4.staticflickr.com/3906/15179582665_af8984624a_q.jpg,https://farm4.staticflickr.com/3906/15179582665_af8984624a_b.jpg,https://www.flickr.com/photos/MicroPasts/15179582665,superuser,DrawerA14
BAI-14357,433,Spearhead,IV B,,NA,Bronze Age,p0gjgrs6qb2,G,"Collection Mr. J. H. Oglander F.S.A.,Numwell, Brading, I of W. (1921)",,,Private Collection,"England,Hampshire (Isle of Wight),Brading,In a marsh near Brading village.",,,marshland,Brading,,England,Hampshire,"Brading, Isle Of Wight, UK",50.6812083,-1.1422319,,NA,NA,NA,332,22,39,193,,,20,,Bronze,,,,? is this the spear found with bracelets? Proby intented to [?curvey]?,Joellen McGann,https://farm4.staticflickr.com/3850/15189978432_708dc9c78a_q.jpg,https://farm4.staticflickr.com/3850/15189978432_708dc9c78a_b.jpg,https://www.flickr.com/photos/MicroPasts/15189978432,superuser,SpearHeadsA2
BAI-13192,433,Spearhead,,,NA,Bronze Age,p0gjgrs6qb2,,"Stoke-on-Trent Museum and Art Gallery, lc 251.1981",lc 251.1981,,Stoke-on-Trent Museum and Art Gallery,"England,Staffordshire,Bradley,Circumstances unknown",,,,Bradley,,England,Staffordshire,"Bradley, Stafford, Staffordshire St18, UK",52.7602,-2.1825,,NA,NA,NA,93,,,,,,,,,,"Dimensions: L 93mm,Typology: side looped spearhead,Condition: missing tip",,Rec.: AGW 1999,Joellen McGann,https://farm4.staticflickr.com/3885/15179164932_8566866711_q.jpg,https://farm4.staticflickr.com/3885/15179164932_8566866711_b.jpg,https://www.flickr.com/photos/MicroPasts/15179164932,superuser,DrawerA14
BAI-14089,433,Spearhead,IV,,NA,Bronze Age,p0gjgrs6qb2,F,"Southampton Museum,49D,Lent by the Honorary Curator,? is this number correct.,No number visible.",49D,,Southampton Museum,"England,Hampshire,Brambridge",,,,Brambridge,,England,Hampshire,"Brambridge, Colden Common, Eastleigh, Hampshire So50, UK",50.998558,-1.333012,,NA,NA,NA,131,,13,,,,20,Thickness: socket 19.5mm; blade 2.5mm,,,,,,Joellen McGann,https://farm6.staticflickr.com/5558/15167382266_3a0a5dbf7b_q.jpg,https://farm6.staticflickr.com/5558/15167382266_3a0a5dbf7b_b.jpg,https://www.flickr.com/photos/MicroPasts/15167382266,only good record,SpearHeadsA2
