objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-27739,64,Knife,,Fragment,,Bronze Age,p0gjgrs6qb2,,"PAUL, Mr R - private (1995),22 Caldecote Gardens, Bushey Heath, Herts.",,,Private Collection,"HERTFORDSHIRE,SHENLEY,nr. SALISBURY HALL,Circumstances: Found pre Jan 1995",,,,Shenley,,England,Hertfordshire,"Salisbury Hall, Shenley, St Albans, Hertfordshire Al2 1bu, UK",51.711581,-0.270833,c. TL 19 02,,,,EL 29,max W 26.5,,,milky green,Attached Material: Fawn soil - incl. on main breaks,max EB 8.5,"Modern card, fields do not match data entry template",,,"Typology: v. diffuse midrib definition ~ ancient polishing out? no flattening of socket side,Manufacture: some hammer rippling on e. bevels,Condition: corrosion chipped edges",,,Hugh Fiske,https://farm8.staticflickr.com/7536/15945389392_f68ff3a547_z.jpg,https://farm8.staticflickr.com/7536/15945389392_f68ff3a547_b.jpg,https://www.flickr.com/photos/MicroPasts/15945389392,superuser,toolsA8
BAI-51230,433,Sword,Ballintober type,,,Bronze Age,p0gjgrs6qb2,C,"London Museum, 49.107/813,Lloyd Collection: deposited on permanent loan by Richmond Borough Council, December 1949.",49.107/813,,Museum of London,"Thames,Middlex.,Shepperton,October 1887",,,river,Shepperton,,England,Surrey,"Shepperton, Surrey, UK",51.3957695,-0.448532,,,10,1887,463.5,butt 44,,,,,,,,,"Blade has mid-rib. Four rivet-holes in hilt, one retaining its rivet, another blocked.","Ant. J., VII, 296,For Ballintober type, see Hodges, in Ulster Journal of Archaeology, XIX, )cg. 56)","OK,J.K. Macdonald",Joellen McGann,https://farm2.staticflickr.com/1668/23826892829_e3ed730fa3_b.jpg,https://farm2.staticflickr.com/1668/23826892829_e3ed730fa3_b.jpg,https://www.flickr.com/photos/115096994@N02/23826892829,superuser,ThamesSwords
BAI-4043,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum,Acession no. 1922,on permanent loan",1922,,Maidstone Museum,"England, Kent, sheppey,warden bay, on sea shore,1939",,,,Sheppey,,England,Kent,"Warden Bay, Kent",51.3970776,0.8971844,,,,1939,133,16,,162,Patchy,Pitted.,16,"Length: 5 1/4"" = 133.35mm,Width: 5/8"" = 15.875mm (maximum 15/16"" = 23.8125mm),Thickness: Maximum 5/8"" = 15.875mm,Weight: 5 7/10 oz = 161.592 gms",,,"either very poor workmanship, or very badly water-rolled.","Arch. Cant. XLVI, p. 195-6, only a short note.",Elizabeth Pine.,Joellen McGann,http://farm4.staticflickr.com/3678/13305485783_125568ee8f_z.jpg,http://farm4.staticflickr.com/3678/13305485783_125568ee8f_b.jpg,http://www.flickr.com/photos/MicroPasts/13305485783,superuser,drawB16
BAI-28957,433,Dagger,"Ogival, Incised (?), 2 Rivets",,2,Bronze Age,p0gjgrs6qb2,Ogival,"Society of Antiquaries,Burlington House W.,Presented by J. W. Flower, Esq., 1870",B.11,,Society of Antiquaries,"England,Somerset,West Cranmore,From a bell barrow,1869",,,barrow,Shepton Mallet,,England,Somerset,"Cranmore, Shepton Mallet, Somerset Ba4, UK",50.7123719,-1.4483272,,,,1869,174,42,,103.9,Thin light green patina stained black with golden bronze showing.,Rather rough on one side surface is a good deal smoother. Encrusted bright green mixed with gravel.,4.5,"Length: 174mm; 52mm point; 17mm point,Width: 42mm; 30.5mm; 20.5mm,Weight: dagger 103.9 gms; Rivet 7 gms; Point 9.4 gms",,"Found in a bell barrow with a burnt internment, a smaller dagger-blade and some slint scrapers.",2 Rivets one of which is shown. Point of dagger (separate) is smooth but a little encrusted. Some very thin light green patina with golden bronze showing on one side.,"Arch. XLIII, 289, 453 f-n., PL. XXXV, 2",,Joellen McGann,https://farm8.staticflickr.com/7476/16079529180_f8bd21e580_z.jpg,https://farm8.staticflickr.com/7476/16079529180_f8bd21e580_b.jpg,https://www.flickr.com/photos/MicroPasts/16079529180,superuser,dirkspart2
BAI-3549,64,PALSTAVE,,,,Bronze Age,p0gjgrs6qb2,II1A,"Mrs. Cockburn,,  (see: C.E. Bean, 31 Barton Gardens,,,  Sherborne, Dorset)",,,Private Collection,"dorset,, sherborne,,, hillfield,,, good hope inn,, ng: approx.: st 640067",,,hillside,Sherborne,,England,Dorset,Sherborne,50.9486876,-2.5197693,ST 640067,,,,152,,,,"green patina, rubbed down",pitted,,,,,,,,Hugh Fiske,http://farm4.staticflickr.com/3816/13305338633_34daac5bb4_z.jpg,http://farm4.staticflickr.com/3816/13305338633_34daac5bb4_b.jpg,http://www.flickr.com/photos/MicroPasts/13305338633,superuser,drawB16
BAI-28795,854,Dagger,"Rivetted,DAGGER,(PART BLADE OF)",,,Bronze Age,p0gjgrs6qb2,II,"THE MUSEUM, ALBION ST.,HULL.,(By purchase 1922)",,,"The Museum, Albion","ENGLAND.,YORKs. E. RIDING.,SHERBURN.",,,,Sherburn,,England,North Yorkshire,"Sherburn, Malton, North Yorkshire Yo17, UK",54.180695,-0.531918,,,,,123,30,,28.35,,"Smooth well presented.,Dull brown.",1.5,"The Object Name field reads in full: 'Flint Knife - Rivetted DAGGER (PART BLADE OF)'. 'Flint knife - ' is written in pencil in a different hand to 'Rivetted,DAGGER,(PART BLADE OF)'., The Thickness field reads in full: '1.5 at haft 3mm. max'.'","Edges sharp but much splintered, point,broken.",,,,,Amal Khreisheh,https://farm9.staticflickr.com/8577/16079438540_f3d37edff7_z.jpg,https://farm9.staticflickr.com/8577/16079438540_f3d37edff7_b.jpg,https://www.flickr.com/photos/MicroPasts/16079438540,most detailed record,dirkspart2
BAI-30154,580,Dagger,Tanged,,,Bronze Age,p0gjgrs6qb2,,BM. W.G. 2021,WG.2021,H_WG-2021,British Museum,"North Yorks, Sherburn, Sherburn [...]",,,,Sherburn,,England,North Yorkshire,"Sherburn, Malton, North Yorkshire Yo17, United Kingdom",54.180695,-0.531918,SE 95 76,,,,,,,,,,,,,,,,CI,Denis Antoine,https://farm8.staticflickr.com/7363/16415753756_36bc14b432_z.jpg,https://farm8.staticflickr.com/7363/16415753756_36bc14b432_b.jpg,https://www.flickr.com/photos/MicroPasts/16415753756,superuser,singleA18
BAI-12856,433,Flat Axe Hammer,Flanged,,,Bronze Age,p0gjgrs6qb2,d,"Ashmolean Museum, Oxford,1927-2363, Evans Collection,Rev. P. Porter",1927.2372,,Ashmolean Museum,"England,Yorkshire E.R.,Sherburn Carr",,,,Sherburn Carr,,England,North Yorkshire,"Sherburn, Malton, North Yorkshire Yo17, UK",54.180695,-0.531918,,,,,147,29,80,247,Unpatinated,,9,Weight: 247.35 gms,,"""Found with another similar."" (i.e. the Flat Celt in British Museum: WG 1803",Slight suggestion of a stop ridge.,"J. Evans, Anc. Br. Imps, p. 43,OGD Crawford, Geog. B. XL, p. 310 (list) gives the reference with British Museum to the other there?,Yes",,Joellen McGann,https://farm4.staticflickr.com/3862/15125236896_953a3ac6de_z.jpg,https://farm4.staticflickr.com/3862/15125236896_953a3ac6de_b.jpg,https://www.flickr.com/photos/MicroPasts/15125236896,superuser,DrawerA16
BAI-12855,433,Flat celt,,,,Bronze Age,p0gjgrs6qb2,d,"British Museum, WG 1803",WG.1803,H_WG-1803,British Museum,"England,Yorkshire North, Sherburn Carr",,,,Sherburn Carr,,England,North Yorkshire,"Sherburn, Malton, North Yorkshire Yo17, UK",54.180695,-0.531918,SE 95 76,,,,158,30,92,382,Grey,Rough,8,,Bronze,"Flanged Celt in Ashmolean Museum, E 1927-2363/","Broad Blade. Edge and one point of blade broken, end of butt broken.",,"A OK,CI",Joellen McGann,https://farm4.staticflickr.com/3869/15148255145_8f72db1e46_z.jpg,https://farm4.staticflickr.com/3869/15148255145_8f72db1e46_b.jpg,https://www.flickr.com/photos/MicroPasts/15148255145,superuser,DrawerA16
BAI-3807,433,Palstave,,,,Bronze Age,p0gjgrs6qb2,,"Winchester, City Museum, 850.64,Tilling Bequest",850.64,,"Winchester, City Museum","England, hampshire,sherfield english,awbridge/dunwood",,,,Sherfield English,,England,Hampshire,Sherfield English,51.0075739,-1.5746707473051900,,,,,156,57,,,,,,,,,,,,Joellen McGann,http://farm4.staticflickr.com/3756/13305454263_4047852358_z.jpg,http://farm4.staticflickr.com/3756/13305454263_4047852358_b.jpg,http://www.flickr.com/photos/MicroPasts/13305454263,superuser,drawB16
