objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-27211,580,Mould,Mould Valve No. 2 (loop to right),,NA,Bronze Age,p0gjgrs6qb2,,Private - Lord Harlech,,,Private Collection,"Shropshire, Sellatyn, Oakhurst, Found 19 Sept. 1986 by Mr. Pearce whilst metal-detecting. The find was in 'shaley' soil about 8"" below ground level, lying horizontally",,,metal detector,Clungunford,,England,Shropshire,"Selattyn, Oswestry, Shropshire Sy10, United Kingdom",52.8985827,-3.0893738,SJ 2887 3127,19,9,1986,,,,,,,,,,hoard,"Dimensions: Valve: L 126; max.W 63.2; max.B 22.5; Wt 223.4 - Matrix: L 90; We 44.3; Wm 37.7; Bm (excluding contact lips) 17; Blp 5.5 (min.); Lribs 37.5 - Gate support: W 33.5; D (excluding runnel) 12 - Reservoir: L 44.3; W 12; D 5, Typology: As for valve 1, except: contact faces with concave inner parts and surrounding prominent lip to enclose valve 1; three bulb-tennons on insides of lip for registration; notch between matrix and reservoir - ? made in post-cast working, Manufacture: Curious flattened irregular ridge across ear of valve 2 likely due to flaw in original mould rather than secondary casting on - no sign of it on matrix side; copious grinding marks along matrices and transverse in mouldings, cutting edge and reservoir (ie consistently longitudinal); rest of surfaces mainly rough cast with variable smoothing from wear., Condition: Hole through very thin wall of reservoir likely partly damage, but possibly also miscast., Surface: condition of surface sim. to valve 1; small patch of matrix  copperly brown; limited flaking on top of support and other edges.",Bibliog. BBA 1259,"Metallurgy - Analyst: D R Hook, Bibliog. BBA 1259, Composition: see file, AFI: check, DF: S, Rec.: SN Jan. 91, Source Sb. A.",Denis Antoine,https://farm8.staticflickr.com/7577/15752404329_b7e05bef29_q.jpg,https://farm8.staticflickr.com/7577/15752404329_b7e05bef29_b.jpg,https://www.flickr.com/photos/MicroPasts/15752404329,superuser,ornamentsA15
BAI-11948,433,Mould,High flanged shaped,,NA,Bronze Age,p0gjgrs6qb2,K3,"British Museum,11.10-21.9,Purchased from the Rev. Henry Slater,Laurentia, Stawell, Bridgewater,1911",WG.1523,,British Museum,"England,Durham,Stanhope,Heathery Burn Cave",,,,Stanhope,,England,County Durham,"Stanhope, Bishop Auckland, County Durham Dl13, UK",54.7487932,-2.009305,,NA,NA,NA,124,73,,415,Brownish,Corroded,25,,,"1-54 also W6 1271-83, 1386-1410,1 Bronze loop; 2 Discs; 2 Bracelets; 1 Sword; 1 Spearhead; 1 Knife; 1 Half mould to socketed celt; 4 Socketed Celts; 1 Jet; 2 Pins; 1 Part of ring","Three vertical lines on face, side loops, four studs.",Inn. 10(6) 71,CI,Joellen McGann,https://farm4.staticflickr.com/3896/14961596228_0f37c9fd4c_q.jpg,https://farm4.staticflickr.com/3896/14961596228_0f37c9fd4c_b.jpg,https://www.flickr.com/photos/MicroPasts/14961596228,superuser,DrawerA16
BAI-27219,433,Mould,,,NA,Bronze Age,p0gjgrs6qb2,,British Museum,1811.10-21.9,,British Museum,"England,Oxfordshire,Sutton Coutenay,Found by Mr. Whiteholme while searching with a metal-detector. The former had recently imported top-soil into the field. However, the mould was found at some depth, on the line of an old field boundary.",,,,Sutton Coutenay,,England,Oxfordshire,"Sutton Courtenay, Abingdon, Oxfordshire Ox14, UK",51.6397508,-1.2777309,4925 9356,NA,NA,NA,,,,,,,,,,Single Find,"Typology: Bronze mould of a palstave chisel in 2 parts.,Condition: complete",,,Joellen McGann,https://farm9.staticflickr.com/8562/15752702187_52f961c116_q.jpg,https://farm9.staticflickr.com/8562/15752702187_52f961c116_b.jpg,https://www.flickr.com/photos/MicroPasts/15752702187,superuser,ornamentsA15
BAI-34974,433,Mould,,,NA,Bronze Age,p0gjgrs6qb2,,"Sotheby's Sale 19.11.24,671,Collection of W. J. Knowles, MRIA of Flixton Place, Ballymena",,,Private Collection,"Ireland,Antrim,Ballymena (near)",,,auction,,,Ireland,County Antrim,"Ballymena, Ballymena, Ballymena Bt43, UK",54.86439085,-6.2862547415561,,NA,NA,NA,66,34; 32,,,,The face is blackened. Remainder is fawny brown colour.,18; 18.5,,Sand Stone,,,,,Joellen McGann,https://farm8.staticflickr.com/7647/16820357555_895fc66b01_q.jpg,https://farm8.staticflickr.com/7647/16820357555_895fc66b01_b.jpg,https://www.flickr.com/photos/115096994@N02/16820357555,superuser,irishGold
BAI-63808,580,Mould,,,NA,Bronze Age,p0gjgrs6qb2,,"Sotheby's Sale, 19. 11. 24, 672.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.",,,Private Collection,"Ireland, Antrim, Ballymena (near). Label: near Vogey While, Misty Burn, digging potatoes, October 1890",,,auction,,,Ireland,County Antrim,"Ballymena, United Kingdom",54.8662966,-6.2760159,,NA,10,1890,100,30; 50,,,,"polished, green.",20; 13.5,,,,The back is covered with longitudinal grooves.,,,Denis Antoine,https://farm8.staticflickr.com/7353/27650432233_93acacd730_q.jpg,https://farm8.staticflickr.com/7353/27650432233_93acacd730_b.jpg,https://www.flickr.com/photos/115096994@N02/27650432233,only good record,IrishAxesB5
BAI-63804,580,Mould,,,NA,Bronze Age,p0gjgrs6qb2,,"Sotheby's Sale, 19. 11. 24, 671.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.",,,Private Collection,"Ireland, Antrim, Ballymena (near)",,,auction,,,Ireland,County Antrim,"Ballymena, United Kingdom",54.8662966,-6.2760159,,NA,NA,NA,74,35.5; 33,,,,"smooth, fawn coloured, darker where handled.",22.5; 32,,,,"A four-sided mould, of square form.",,,Denis Antoine,https://farm9.staticflickr.com/8799/27650434593_d731fd6da3_q.jpg,https://farm9.staticflickr.com/8799/27650434593_d731fd6da3_b.jpg,https://www.flickr.com/photos/115096994@N02/27650434593,only good record,IrishAxesB5
BAI-63803,580,Mould,,,NA,Bronze Age,p0gjgrs6qb2,,"Sotheby's Sale, 19. 11. 24, 672.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.",,,Private Collection,"Ireland, Antrim, Ballymena (near)",,,auction,,,Ireland,County Antrim,"Ballymena, United Kingdom",54.8662966,-6.2760159,,NA,NA,NA,176,40; 18,,,,"smooth, medium brownish green, gravel marked.",22.5; 24.5,,,,"In good condition, slightly chipped.",,,Denis Antoine,https://farm8.staticflickr.com/7445/28265792485_10203ae917_q.jpg,https://farm8.staticflickr.com/7445/28265792485_10203ae917_b.jpg,https://www.flickr.com/photos/115096994@N02/28265792485,only good record,IrishAxesB5
BAI-63802,580,Mould,,,NA,Bronze Age,p0gjgrs6qb2,,"Sotheby's Sale, 19. 11. 24, 672.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.",,,Private Collection,"Ireland, Antrim, Ballymena (near)",,,auction,,,Ireland,County Antrim,"Ballymena, United Kingdom",54.8662966,-6.2760159,,NA,NA,NA,62,middle 38.5,,,,"smooth, polished - dark green with traces of earth.",14,,stone,,On the back is a flat hollow.,,,Denis Antoine,https://farm9.staticflickr.com/8742/27984905200_6e5913eb3d_q.jpg,https://farm9.staticflickr.com/8742/27984905200_6e5913eb3d_b.jpg,https://www.flickr.com/photos/115096994@N02/27984905200,only good record,IrishAxesB5
BAI-63801,580,Mould,,,NA,Bronze Age,p0gjgrs6qb2,,"Sotheby's Sale, 19. 11. 24, 672.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.",,,Private Collection,"Ireland, Antrim, Ballymena (near).",,,auction,,,Ireland,County Antrim,"Ballymena, United Kingdom",54.8662966,-6.2760159,,NA,NA,NA,87.5,51; 34,,,,"smooth, mostly dark green, blackish stains.",,,stone,,,,,Denis Antoine,https://farm9.staticflickr.com/8659/27650435583_56a3535025_q.jpg,https://farm9.staticflickr.com/8659/27650435583_56a3535025_b.jpg,https://www.flickr.com/photos/115096994@N02/27650435583,only good record,IrishAxesB5
BAI-63800,580,Mould,,,NA,Bronze Age,p0gjgrs6qb2,,"Sotheby's Sale, 19. 11. 24, 669.,Collection of W.J. Knowles, MRIA, of Flixton Place, Ballymena.",,,Private Collection,"Ireland, Antrim, Ballymena (near)",,,auction,,,Ireland,County Antrim,"Ballymena, United Kingdom",54.8662966,-6.2760159,,NA,NA,NA,119,middle 43,,,,smooth polished pale green,33,,,,,,,Denis Antoine,https://farm9.staticflickr.com/8896/27650436213_5551a24ca4_q.jpg,https://farm9.staticflickr.com/8896/27650436213_5551a24ca4_b.jpg,https://www.flickr.com/photos/115096994@N02/27650436213,only good record,IrishAxesB5
