objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-34802,433,Lunula,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,Plate III 16 W12,Purchased from a dealer in 1853 (no details).","Plate III 16 W12,Purchased from a dealer in 1853 (no details).",,"National Museum of Science & Art, Dublin","Ireland,Locality unknown",,,,,,Ireland,,Ireland,,,,,,,,198 x 192; 33,,28.16,,,,,Gold,,"Faint traces of zig-zag ornament at centre, near inner curve. Torn across the centre and said to have been crumpled up when obtained.",,,Joellen McGann,https://farm8.staticflickr.com/7595/16794389716_f2107333aa_z.jpg,https://farm8.staticflickr.com/7595/16794389716_f2107333aa_b.jpg,https://www.flickr.com/photos/115096994@N02/16794389716,superuser,irishGold
BAI-34801,433,Lunula,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,Plate III 17 R4024",Plate III 17 R4024,,"National Museum of Science & Art, Dublin","Ireland,Locality unknown",,,,,,Ireland,,Ireland,,,,,,,,203 x 189; 46,,29.965,,,,,Gold,,,,,Joellen McGann,https://farm8.staticflickr.com/7620/16819144722_daecf72eee_z.jpg,https://farm8.staticflickr.com/7620/16819144722_daecf72eee_b.jpg,https://www.flickr.com/photos/115096994@N02/16819144722,superuser,irishGold
BAI-34800,433,Lunula,,Fragment,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,No. 18, Pl. IV,Purchased in 1868 with No. 35 Pl. VII,Mus. No. R 2612","No. 18, Pl. IV,Purchased in 1868 with No. 35 Pl. VII,Mus. No. R 2612",,"National Museum of Science & Art, Dublin",Ireland,,,,,,Ireland,,Ireland,,,,,,,,,,3.1,,,,,Gold,,,,,Joellen McGann,https://farm9.staticflickr.com/8713/16197914194_1227c6c823_z.jpg,https://farm9.staticflickr.com/8713/16197914194_1227c6c823_b.jpg,https://www.flickr.com/photos/115096994@N02/16197914194,superuser,irishGold
BAI-34799,433,Lunula,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,Mus. No. 91 1881,No. 19 Plate IV,Purchased in 1881 with No. 20 Pl IV and other antiquities from Mr. W. J. Perry of Blackrock Co. Dublin.","Mus. No. 91 1881,No. 19 Plate IV,Purchased in 1881 with No. 20 Pl IV and other antiquities from Mr. W. J. Perry of Blackrock Co. Dublin.",,"National Museum of Science & Art, Dublin",Ireland,,,,,,Ireland,,Ireland,,,,,,,,,,31.52,,,,,Gold,,,,,Joellen McGann,https://farm9.staticflickr.com/8695/16632865920_9bc88de432_z.jpg,https://farm9.staticflickr.com/8695/16632865920_9bc88de432_b.jpg,https://www.flickr.com/photos/115096994@N02/16632865920,superuser,irishGold
BAI-34798,433,Lunula,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,No. 20, Plate IV Mus. No. 90 1881,Purchased in 1881 with No. 19 Pl. IV and other antiquities from Mr. W. J. Perry, Blackrock, Co. Dublin.","No. 20, Plate IV Mus. No. 90 1881,Purchased in 1881 with No. 19 Pl. IV and other antiquities from Mr. W. J. Perry, Blackrock, Co. Dublin.",,"National Museum of Science & Art, Dublin",Ireland,,,,,,Ireland,,Ireland,,,,,,,,,,48.82,,,,,Gold,,,,,Joellen McGann,https://farm8.staticflickr.com/7625/16819183451_2d7d9f6b9e_z.jpg,https://farm8.staticflickr.com/7625/16819183451_2d7d9f6b9e_b.jpg,https://www.flickr.com/photos/115096994@N02/16819183451,superuser,irishGold
BAI-34797,433,Lunula,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,Formerly in the collection of Dr. George Petrie, V.P., R.I.A., to whom it was presented by Dr. Stokes. No details as to its finding have been recorded.,(Pl. IV.22, P 817)","Formerly in the collection of Dr. George Petrie, V.P., R.I.A., to whom it was presented by Dr. Stokes. No details as to its finding have been recorded.,(Pl. IV.22, P 817)",,"National Museum of Science & Art, Dublin",Ireland,,,,,,Ireland,,Ireland,,,,,,,192,215,,41.72,,,,,,,One terminal missing.,,,Joellen McGann,https://farm9.staticflickr.com/8741/16200327313_e8841ecc2c_z.jpg,https://farm9.staticflickr.com/8741/16200327313_e8841ecc2c_b.jpg,https://www.flickr.com/photos/115096994@N02/16200327313,superuser,irishGold
BAI-34796,433,Lunula,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,No. 22, Plate IV,Formerly belonging to Dr. Geo. Petrie, V.P., R.I.A. to whom it was presented by Dr. Stokes,Mus. No. P 817.","No. 22, Plate IV,Formerly belonging to Dr. Geo. Petrie, V.P., R.I.A. to whom it was presented by Dr. Stokes,Mus. No. P 817.",,"National Museum of Science & Art, Dublin",Ireland,,,,,,Ireland,,Ireland,,,,,,,,,,41.72,,,,,Gold,,,,,Joellen McGann,https://farm9.staticflickr.com/8625/16632863840_b444d14948_z.jpg,https://farm9.staticflickr.com/8625/16632863840_b444d14948_b.jpg,https://www.flickr.com/photos/115096994@N02/16632863840,superuser,irishGold
BAI-34795,433,Lunula,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,Purchased in 1862 from Mr. J. Donegan,(Pl. V.26 R 625)","Purchased in 1862 from Mr. J. Donegan,(Pl. V.26 R 625)",,"National Museum of Science & Art, Dublin",Ireland,,,,,,Ireland,,Ireland,,,,,,,141,189,,25.45,,,,,,,"In 3 pieces - portions missing from each end - also terminals. ""The incised decoration is much worn. The sides appear to have had some lines of horizontal zigzag ornament and the outer and inner curve to have been engraved with a continuous narrow band of dog-tooth or zig-zag ornament.""",,,Joellen McGann,https://farm9.staticflickr.com/8599/16820246355_6a26e3c1f8_z.jpg,https://farm9.staticflickr.com/8599/16820246355_6a26e3c1f8_b.jpg,https://www.flickr.com/photos/115096994@N02/16820246355,superuser,irishGold
BAI-34794,433,Lunula,,,,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,(Pl VII 35 R2611),Purchased 1868 with No. Pl. IV 18 R2612","(Pl VII 35 R2611),Purchased 1868 with No. Pl. IV 18 R2612",,"National Museum of Science & Art, Dublin","Ireland,site unknown",,,,,,Ireland,,Ireland,,,,,,,181,176,,38.178,,,,,,,,,,Joellen McGann,https://farm9.staticflickr.com/8673/16632862570_05b55583a4_z.jpg,https://farm9.staticflickr.com/8673/16632862570_05b55583a4_b.jpg,https://www.flickr.com/photos/115096994@N02/16632862570,superuser,irishGold
BAI-34793,433,Plate,,Fragment,6,Bronze Age,p0gjgrs6qb2,,"National Museum of Science and Art, Dublin,Plate XIV: 262 106 1875,263 W286,264 W 288,266 R 4050,267 W 286,268 W285","Plate XIV: 262 106 1875,263 W286,264 W 288,266 R 4050,267 W 286,268 W285",,"National Museum of Science & Art, Dublin","Ireland,Locality unknown",,,,,,Ireland,,Ireland,,,,,,,,,,262 - .52 g; 263 = .78 g; 264 1.04 g; 266 - .715 g; 267 - .78 g; 268 - .65 g,,,,,"Gold,(264) Analysis: 88.72% Gold; 10.02% Silver; 1.11% copper; .02% Iron",,"(268) one edge is turned over to form a rim,(263, 267) ornamented with irregular raised lines,(266) possibly a fragment of plate registered under number R4050 it agrees with this in weight but not in measurement.","(264) Mallet, Transactions Royal Irish Academy XXII, p. 314, 315",,Joellen McGann,https://farm9.staticflickr.com/8596/16200324593_1ce3bfabd3_z.jpg,https://farm9.staticflickr.com/8596/16200324593_1ce3bfabd3_b.jpg,https://www.flickr.com/photos/115096994@N02/16200324593,superuser,irishGold
