objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-5564,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Hanley Municipal Museum,No label but on board with Lewitt Collection",,,"Hanley Municipal Museum,",site unknown,,,,,,,,,NA,NA,,NA,NA,NA,110,43,,305,Dark Green,Quite rough,,,Bronze,,,,,Joellen McGann,https://farm8.staticflickr.com/7389/12674472123_c12a96b28d_q.jpg,https://farm8.staticflickr.com/7389/12674472123_c12a96b28d_b.jpg,http://www.flickr.com/photos/MicroPasts/12674472123,superuser,drawA9
BAI-5688,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Harris Free Public Library and Museum,Preston",,,Harris Free Public Library and Museum,locality unknown,,,,,,,,,NA,NA,,NA,NA,NA,112,20,44,,,,20,"Width: edge 44mm; middle 30mm; butt 23mm,Thickness: 20mm; 10mm",,,,,,Joellen McGann,https://farm4.staticflickr.com/3793/12674762134_426164865d_q.jpg,https://farm4.staticflickr.com/3793/12674762134_426164865d_b.jpg,http://www.flickr.com/photos/MicroPasts/12674762134,superuser,drawA9
BAI-5687,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Harris Free Public Library and Museum,Preston",,,Harris Free Public Library and Museum,locality unknown,,,,,,,,,NA,NA,,NA,NA,NA,127,18,33,,,,20,"Width; edge 33mm; middle 18mm; butt 17mm,Thickness: 20mm; 22mm; 5mm",,,,,,Joellen McGann,https://farm8.staticflickr.com/7417/12674283275_62a796eb1f_q.jpg,https://farm8.staticflickr.com/7417/12674283275_62a796eb1f_b.jpg,http://www.flickr.com/photos/MicroPasts/12674283275,superuser,drawA9
BAI-5565,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Harrow School Museum,Wilkinson Collection,No. 354",354,,Harrow School Museum,locality unknown,,,,,,,,,NA,NA,,NA,NA,NA,99,25,44,,,,5,"Width: edge 44mm,24.5mm,Thickness: 5mm; 25mm",Bronze,,,,,Joellen McGann,https://farm8.staticflickr.com/7421/12674822604_b883400f65_q.jpg,https://farm8.staticflickr.com/7421/12674822604_b883400f65_b.jpg,http://www.flickr.com/photos/MicroPasts/12674822604,superuser,drawA9
BAI-5568,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Hastings Museum,No. 5.246",5.246,,Hastings Museum,site unknown,,,,,,,,,NA,NA,,NA,NA,NA,153,20,18,167,,,16,Width: edge 18mm; middle 20mm; butt 17mm,,,Broken just above stop (dotted line shows fracture).,,,Joellen McGann,https://farm6.staticflickr.com/5507/12674820584_21bdb887b3_q.jpg,https://farm6.staticflickr.com/5507/12674820584_21bdb887b3_b.jpg,http://www.flickr.com/photos/MicroPasts/12674820584,superuser,drawA9
BAI-5578,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Hull Museum,No. 52,(presented by Ed. Brackenbury Esq.)",52,,Hull Municipal Museum,locality unknown,,,,,,,,,NA,NA,,NA,NA,NA,164,24,68,470,,,30,"Width; edge 68mm; butt 24mm,Thickness: 30mm; 19mm",Bronze.,,"With loop, high stop and strong ridge. Well made. Chipped at edges and butt.",,,Joellen McGann,https://farm6.staticflickr.com/5537/12674465313_a7e57f0ebd_q.jpg,https://farm6.staticflickr.com/5537/12674465313_a7e57f0ebd_b.jpg,http://www.flickr.com/photos/MicroPasts/12674465313,superuser,drawA9
BAI-5577,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,Hull Museum,,,Hull Municipal Museum,no locality,,,,,,,,,NA,NA,,NA,NA,NA,,,,,,,,,,,,To be published in Hull Museum Br. Impl. Cat (1941)?,"cf. Evans fig. 51,British - not before late Br. Age",Joellen McGann,https://farm4.staticflickr.com/3802/12674816424_cf61860057_q.jpg,https://farm4.staticflickr.com/3802/12674816424_cf61860057_b.jpg,http://www.flickr.com/photos/MicroPasts/12674816424,superuser,drawA9
BAI-5576,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,I1G,Hull Museum No. 169,169,,Hull Municipal Museum,"England, ?kent,no locality",,,,,,England,Kent,,NA,NA,,NA,NA,NA,,,,442,"Mostly a dark brownish-green patina; lighter green in the pits. Golden bronze on one face by the cutting edge and elsewhere, where the patina has been filed off.","Fairly smooth, but somewhat pitted.",,,,,"Cutting edge chipped and rough, with both ends damaged. Two short converging ribs below stop ridge, which join and extend towards the cutting edge. Symmetrical and regular flanges. The butt-end of the implement is broken off (in ancient time).",,"Purchased by Hull Museum in Sussex, and said to have been part of a hoard found in Kent. With the purchase was a forged socketed celt, said to have been found with the others, and this makes the find place of the whole lot uncertain. The other members of this alleged hoard are Flanged Celt (Hull Museum 170) and Palstave (Looped) (Hull Museum No. 171)",Joellen McGann,https://farm3.staticflickr.com/2833/12674816394_e3b034c084_q.jpg,https://farm3.staticflickr.com/2833/12674816394_e3b034c084_b.jpg,http://www.flickr.com/photos/MicroPasts/12674816394,superuser,drawA9
BAI-5573,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Municipal Museum, Hull,No. 131",131,,Hull Municipal Museum,locality unknown,,,,,,,,,NA,NA,,NA,NA,NA,153,28,33,369,"Thick patina apple green where scaled, glossy dark green elsewhere.","Much corroded, edge dull.",9,"Width: edge 33mm; middle 28mm; butt 25mm,Thickness: 9mm; 35mm,Weight: 368.55 gms",,,,,,Joellen McGann,https://farm3.staticflickr.com/2849/12674818614_8e25779a92_q.jpg,https://farm3.staticflickr.com/2849/12674818614_8e25779a92_b.jpg,http://www.flickr.com/photos/MicroPasts/12674818614,superuser,drawA9
BAI-5572,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Municipal Museum, Hull",,,Hull Municipal Museum,locality unknown,,,,,,,,,NA,NA,,NA,NA,NA,164,23,73,539,Dull brown.,,12,"Width: edge 73mm; middle 23mm; butt 24mm,Thickness: 12mm; 33mm,weight: 538.65 gms",,,Blade a good deal filed and the edge ground recently.,,,Joellen McGann,https://farm8.staticflickr.com/7296/12674338215_74637d18d1_q.jpg,https://farm8.staticflickr.com/7296/12674338215_74637d18d1_b.jpg,http://www.flickr.com/photos/MicroPasts/12674338215,superuser,drawA9
BAI-5550,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Hunterian Collection,B64,The Univerisity, Glasgow",B64,,Hunterian Museum,locality unknown,,,,,,,,,NA,NA,,NA,NA,NA,85,18,22,72,,,16,"Width: edge 21.5mm; middle 17.5mm; butt 13mm,Thickness: 15.5mm,Weight: 71.5 gms",,,Good condition.,,,Joellen McGann,https://farm3.staticflickr.com/2811/12674347745_5a538a4e54_q.jpg,https://farm3.staticflickr.com/2811/12674347745_5a538a4e54_b.jpg,http://www.flickr.com/photos/MicroPasts/12674347745,superuser,drawA9
BAI-5549,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Hunterian Museum,B62,The University, Glasgow",B62,,Hunterian Museum,locality unknown,,,,,,,,,NA,NA,,NA,NA,NA,117,32,53,371,,,27,"Width: edge 52.5 mm; middle 31.5mm; butt 27.5mm,Thickness: 26.5mm,Weight 370.5 gms",,,"Good condition. A very nice ""brassy"" colour.",,,Joellen McGann,https://farm8.staticflickr.com/7437/12674828744_31c352d584_q.jpg,https://farm8.staticflickr.com/7437/12674828744_31c352d584_b.jpg,http://www.flickr.com/photos/MicroPasts/12674828744,superuser,drawA9
BAI-5548,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Hunterian Collection,B78,The University, Glasgow",B78,,Hunterian Museum,locality unknown.,,,,,,,,,NA,NA,,NA,NA,NA,122,28,39,293,,,32,"Length: 121.5mm,Width: edge 38.5mm; middle 27.5mm; butt 24.5mm,Weight: 292.5 gms",,,Good condition - copper colour.,,,Joellen McGann,https://farm8.staticflickr.com/7300/12674348525_fa5f30589d_q.jpg,https://farm8.staticflickr.com/7300/12674348525_fa5f30589d_b.jpg,http://www.flickr.com/photos/MicroPasts/12674348525,superuser,drawA9
BAI-5547,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Hunterian Museum,B76,The University, Glasgow",B76,,Hunterian Museum,locality unknown,,,,,,,,,NA,NA,,NA,NA,NA,121,31,43,247,Dark brown patina.,,23,"Width; edge 42.5mm; middle 31mm; butt 29mm,Thickness: 22.5mm",,,Damaged butt.,,,Joellen McGann,https://farm8.staticflickr.com/7315/12674479983_8bc73a4d23_q.jpg,https://farm8.staticflickr.com/7315/12674479983_8bc73a4d23_b.jpg,http://www.flickr.com/photos/MicroPasts/12674479983,superuser,drawA9
BAI-5580,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,,"Kidderminster Museum,Donor Rev. T. R. Baston",,,Kidderminster Museum,site unknown,,,,,,,,,NA,NA,,NA,NA,NA,142,22,48,312,Dark brown patina stained slightly with green.,Pitted on one side with several fair sized marks.,27,"Width: edge 48mm; middle 22mm; butt 18mm,Weight 311.9 gms",,,,,,Joellen McGann,https://farm8.staticflickr.com/7430/12674464003_12a0cc9968_q.jpg,https://farm8.staticflickr.com/7430/12674464003_12a0cc9968_b.jpg,http://www.flickr.com/photos/MicroPasts/12674464003,superuser,drawA9
BAI-5592,433,Palstave,,,NA,Bronze Age,p0gjgrs6qb2,IV3C,"Letchworth Museum 5.1560.22.UK,Donated by F. Ransom, Esq.",5.1560.22.UK,,Letchworth Museum,unknown but probably of n. herts. origin in view of the donor.,,,,,,,,,NA,NA,,NA,NA,NA,156,22,,,,,3,"Length: 6.15"" = 156.21mm,Width: 0.85"" = 21.59mm,Thickness: 0.10"" (greatest) = 2.54mm",,,Displays a ridge down centre of blade on both sides.,,Signed.,Joellen McGann,https://farm3.staticflickr.com/2845/12674329775_dfedc6a16b_q.jpg,https://farm3.staticflickr.com/2845/12674329775_dfedc6a16b_b.jpg,http://www.flickr.com/photos/MicroPasts/12674329775,superuser,drawA9
