objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-20860,64,SOCKETED AXE,,,NA,Bronze Age,p0gjgrs6qb2,"MII2,but see MI3 eg.","F.T. Nicholson, Foxburrow, North Elmham, Dereham, Norfolk.",,,Private Collection,"NORFOLK,NORTH ELMHAM, Foxburrow Farm.",,,farm,North Elmham,,England,Norfolk,"North Elmham, Dereham, Norfolk Nr20, UK",52.76141035,0.92626842004789,TF 9734 2005,NA,NA,1964,98,42,,,,,,,,Surface find with socketed spearhead. Found 1964. (Findspot some 200x from 1970 hoard),Three ribs on each face.,Clough & Wade-Martin's Norf. Arch. XXXV (1970),(Information: Norwich Castle Museum records).,Hugh Fiske,https://farm4.staticflickr.com/3953/15597600661_4b4219676d_q.jpg,https://farm4.staticflickr.com/3953/15597600661_4b4219676d_b.jpg,https://www.flickr.com/photos/MicroPasts/15597600661,superuser,drawerA5A6
BAI-20724,433,Socketed Axe,,,NA,Bronze Age,p0gjgrs6qb2,UII3,"Lincoln Museum,Donor: Mr. H. H. Benton",,,Lincoln Museum,"England,Lincolnshire,(Kesteven),North Kyme,Sept. 1922",,,,North Kyme,,England,Lincolnshire,"North Kyme, Lincoln, Lincolnshire Ln4, UK",53.0600406,-0.2824798,,NA,9,1922,111,,45,161,Green,,30,,,,Socket broken,,,Joellen McGann,https://farm4.staticflickr.com/3948/15599987355_9e5fe72f28_q.jpg,https://farm4.staticflickr.com/3948/15599987355_9e5fe72f28_b.jpg,https://www.flickr.com/photos/MicroPasts/15599987355,superuser,drawerA5A6
BAI-20189,433,Socketed Axe,,,NA,Bronze Age,p0gjgrs6qb2,MII3,"Submitted BM Aug. 1954 by K.A. Bayson, 55 Sparyowe Rd., Hackney, E8",,,Private Collection,"England,Hampshire,nr. Lymington",,,,Nr. Lymington,,England,Hampshire,"Lymington, Hampshire, UK",50.7583753,-1.5426885,,NA,NA,NA,110,,,,,,,,,,,,,Joellen McGann,https://farm6.staticflickr.com/5600/15413096369_ccafd49332_q.jpg,https://farm6.staticflickr.com/5600/15413096369_ccafd49332_b.jpg,https://www.flickr.com/photos/MicroPasts/15413096369,superuser,drawerA5A6
BAI-21048,473,SOCKETED AXE,,,NA,Bronze Age,p0gjgrs6qb2,,Private - Lord Harlech,,,Private Collection,"SHROPSHIRE, SELLATYN, OAKHURST, Found 19 Sept 1986 by Mr Pearce whilst metal-detecting. The find was in 'shaly' soil about 12"" below ground level, below the molds",,,,Oakhurst,,England,Shropshire,"Selattyn, Oswestry, Shropshire Sy10, UK",52.8985827,-3.0893738,"SJ 2887, 3127",19,9,1986,111.3,44.8,57.3,337.9,Dull green -> blackish green pat.; scattered speckle-pocking,"Chip out of cutting edge soil covered, rest of it corrosion chipped.",,"- additional measurements: ""Bm 41.3; Blp. (min) 9.7; Ds 80"",  - Metallurgy Analyst: ""D B Hook"",  - additional info bottom right: Rec: ""SN Jan 91"", Source: ""Sb. A."", DF: ""S"" and AFI has a tick.",see file,HOARD.,"Sub-rect. socket entrance tapering evenly to ? flat end; 4 very crisp ribs (like fine strings) run full length of socket; sub-biconical upper m-m; lower one a wavering fine rib, as are the poorly spaced vertical ribs; body has slightly skewed cross-section and very bulbous faces; body angles mainly not very angular; heavy loop of sub-triang. section and flattened sides (prob. post-cast). Stumps of cg. flash remain for most of length, traces only around mouth; hammer rippling on blade faces and some fine concentric grinding, but no defined e. bevel, nor blade tip hollows; sl. tip at mouth entrance - ? post-cast., A little soil still in socket end",BBA 1257,,Dina Fathalla,https://farm4.staticflickr.com/3954/14980086013_2678d05ea5_q.jpg,https://farm4.staticflickr.com/3954/14980086013_2678d05ea5_b.jpg,https://www.flickr.com/photos/MicroPasts/14980086013,superuser,drawerA5A6
BAI-20197,433,Socketed Axe,,,NA,Bronze Age,p0gjgrs6qb2,OI2,"Willis Museum, Basingstoke, On loan.",,,Willis Museum Basingstoke,"England,Hampshire,Odiham Parish,South West of Isnams Farm,Reputed to have been found by a shephard in 1906.",,,farm,Odiham,,England,Hampshire,"Odiham, Hook, Hampshire Rg29, UK",51.2496285,-0.934691744837142,"O.S. 6"" sheet XIX SE",NA,NA,1906,105,,51,,,,,"Length: 4.15 ins = 105.41mm,Width: 2.0 ins (max) tip to tip of edge = 50.8mm",,,"Five raised lines ending in pellets, on both sides of blade: small pieces missing from right hand tip and centre of reverse cutting edge.",,"Margaret C. Macfarlane, Assistant Curator",Joellen McGann,https://farm4.staticflickr.com/3939/15413095519_05f3b0d83a_q.jpg,https://farm4.staticflickr.com/3939/15413095519_05f3b0d83a_b.jpg,https://www.flickr.com/photos/MicroPasts/15413095519,superuser,drawerA5A6
BAI-20550,433,Socketed Axe,,Fragment,NA,Bronze Age,p0gjgrs6qb2,,"Tanner, Mr. J. - Private,30 Colfe Road, Forest Hill, London",,,Private Collection,"England,Kent,Offham,Moorlands Wood",,,woodland,Offham,,England,Kent,"Moorlands Wood, West Malling, Kent Me19, UK",51.29580215,0.371814901650923,TQ 6523 5785,NA,NA,NA,50,26,48,,,"Straw green patina over most; flaked to pale green dry surface, mainly restructed to cutting edge.",,,,7a. Area Find,"Dimensions: EL 49.5mm; We 47.8; Wbreak 26,Typology: facetted body angles extending virtually to blade tips; borders of facets rounded bevels; socket end narrow rect.; base of v. thin rib inside socket adjacent to break (c. 3mm extant),Manufacture: cg. fls. v. largely removed,Condition: main break ancient -  upper body missing; edge blunt prob. through flaking; some scores/scratches - modern,Attached Material: pale fawn soil in parts.",,"Archive: PIF; AFI,PRBAF: SI,Ext.: CI,Rec.: SN March 78 (Transferred this card Oct. 78),Source: Sb. A.,Sub. Inf.: Tanner - 5.10.77",Joellen McGann,https://farm4.staticflickr.com/3934/14979265364_91c8498043_q.jpg,https://farm4.staticflickr.com/3934/14979265364_91c8498043_b.jpg,https://www.flickr.com/photos/MicroPasts/14979265364,superuser,drawerA5A6
BAI-21065,433,Socketed Axe,,,NA,Bronze Age,p0gjgrs6qb2,MII2,"Somerset County Museum, Taunton",,,Somerset County Museum,"England,Somerset,Old Cleeve,Found at Hayne (?Higher or Lower) close to and on W. side of West Somerset (Mineral) Railway, now disused, about 1/4 mile N. of Leighland, and 1 mile S. of Road Water.",,,,Old Cleeve,,England,Somerset,"Old Cleeve, Minehead, Somerset Ta24, UK",51.167225,-3.3762251,"OS 6"" SOM. XLVII, S-E",NA,NA,NA,83,,42,171,,Bronze colour,,"Length: 82.5mm,Width: edge 41.5mm,Weight: 171.1 gms",,Said to have been found close together with a flat axe and 2 palstaves.,3 vertical ribs. Much damaged.,"Proc. Som. Arch. and Nat. Hist. Soc., LXXVII (1931), 136, 137.",,Joellen McGann,https://farm4.staticflickr.com/3941/15413625409_d8fb661943_q.jpg,https://farm4.staticflickr.com/3941/15413625409_d8fb661943_b.jpg,https://www.flickr.com/photos/MicroPasts/15413625409,superuser,drawerA5A6
BAI-20153,433,Socketed Axe,,,NA,Bronze Age,p0gjgrs6qb2,MII3,"Bristol City Museum, F3Y51",F3Y51,,Bristol City Museum,"England,Gloucestershire,Oldland,Warmley area (California Road),(New Guilding estate, Neontskirk of Bristol)",,,,Oldland,,England,Gloucestershire,"California Road, Bristol, South Gloucestershire Bs30 8az, UK",51.441314,-2.488686,,NA,NA,1957,100,46,,,Will be cleaned in near future 23.viii.57; patina green,Slight degree of active corrosion,5,,Presumed bronze,None,,TO be published in Trans. Bris. + Glos. Arch. Soc.,Found in 1957,Joellen McGann,https://farm4.staticflickr.com/3946/15600550182_4f9403ecaa_q.jpg,https://farm4.staticflickr.com/3946/15600550182_4f9403ecaa_b.jpg,https://www.flickr.com/photos/MicroPasts/15600550182,superuser,drawerA5A6
BAI-20277,433,Socketed Axe,,Fragment,NA,Bronze Age,p0gjgrs6qb2,,"Mr. Brown, 25 The Greenway, Orpington",,,Private Collection,"England,London,Orpington,Priory Gardens,Found 10 Dec. 1989 by Mr. Brown using a metal-detector, about 15 cm deep in soil re-spread after some pipe-laying (DF).",,,,Orpington,,England,Greater London,"Priory Gardens, Orpington, Kent Br6 0hh, UK",51.4468082,0.210158500825306,TQ 466 666,10,12,1989,44,26,31,85,,"Small patches of mid green patina, rest. flaked",,,,,"Dimensions: EL 44mm; EDs 12mm; EWe 31mm; EWbreak 25.5mm; Wt. 85.3 g,Typology: socket ends in sharp wedge shape",,"PRBAF: DF(S),Rec.: SN Aug 90,Source: Sb. A",Joellen McGann,https://farm4.staticflickr.com/3943/14979544143_2c677ee1dc_q.jpg,https://farm4.staticflickr.com/3943/14979544143_2c677ee1dc_b.jpg,https://www.flickr.com/photos/MicroPasts/14979544143,superuser,drawerA5A6
BAI-19700,433,Socketed Axe,,,NA,Bronze Age,p0gjgrs6qb2,,,,,Barrow-in-Furness Museum,"England,Cumbria (Westmorland),Orton,Langdale,Low Fell",,,,Orton,,England,Cumbria,"Orton, Penrith, Cumbria Ca10, UK",54.42770975,-2.52980477430949,,NA,NA,NA,84,47,,,,Cast,,,,,,,CB,Joellen McGann,https://farm6.staticflickr.com/5600/14978924414_e9710ca6ed_q.jpg,https://farm6.staticflickr.com/5600/14978924414_e9710ca6ed_b.jpg,https://www.flickr.com/photos/MicroPasts/14978924414,superuser,drawerA5A6
