objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-11087,543,Flanged Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"Bucks. County Museum, Aylesbury,presented by Mr. A. E. Taplin of High Wycombe (1930),139.36",139.36,,Bucks County Museum,"England,Bucks.,High Wycombe,Hazlemere,in a ditch in a brick field, 1913",,,,Hazlemere,,England,Buckinghamshire,,51.651048,-0.710832,,NA,NA,1913,100,butt 16 *see transcribers comments below,51,158.76,perished,badly pitted,"centre 10,flange 12","Georef not working for me. Width of butt on diagram appears to be 26, rather than 16 as shown on front of card. Weight is given in grains, I have converted to grams. Bottom left of card says ""inacc.""",,,,"Records of Bucks. XI. 349, Pl. I.",See new index,Jane Fellows,https://farm4.staticflickr.com/3878/14975724751_01122b6f44_q.jpg,https://farm4.staticflickr.com/3878/14975724751_01122b6f44_b.jpg,https://www.flickr.com/photos/MicroPasts/14975724751,most detailed record,flangedAxesA1
BAI-11088,541,Flanged Axe,,,NA,Bronze Age,p0gjgrs6qb2,,139.36,,,Aylesbury Museum,"Bucks,High Wycombe,Hazlemere,""in a ditch in a brick-field""",,,,Hazlemere,,England,Buckinghamshire,"Hazlemere, Buckinghamshire, UK",51.6514325,-0.71033658254537,,NA,NA,1913,100,51,,,,badly pitted,,This appears to be a copy of the previous card,,,,"Records of Bucks, XI. 349, Pl.I",ND 74,Tim Mudie,https://farm6.staticflickr.com/5575/14792213278_1a509a38cb_q.jpg,https://farm6.staticflickr.com/5575/14792213278_1a509a38cb_b.jpg,https://www.flickr.com/photos/MicroPasts/14792213278,most detailed record,flangedAxesA1
BAI-11175,433,Flanged Axe,,,NA,Bronze Age,p0gjgrs6qb2,I1A,"The late Col. O. H. North DSO,Clifford Hall,Yealand Conyers,Nr. Carnforth, Lancs.,Now in Mrs. North's possession (Jan 1962). Following Mrs. North's death, in possession of Lt. Col. Brian North, same address.",,,Private Collection,"England,Cumbria (Westmoreland),Holmepark Quarries,Holme,Found in the debris after blasting.,27 June 1935",,,quarry,Holmepark,,England,Cumbria,"Holme Park Quarry, Burton-in-kendal, Carnforth, Cumbria La6 1nz, UK",54.203145,-2.717897,,27,6,1935,130,,83,340,,,,"Length: 5 1/10 ins. = 129.54mm,Width: Across cutting edge 3 1/4 ins. = 82.55mm,Weight: 12 oz. = 340.194 gms",,Found in peaty soil which had come down from the topsoil overlying the limstone rock.,This axe is in good condition with very slight damage to the cutting edge. Low stop-ridge. Wide and convex cutting edge.,"See Trans. Cumb. and West. Ant. and Arch. Soc. (N.S.), XXXVI.142.Fig.1 (This is a good photograph).,(Wringly shown in the title as being in Tulke House Museum, whereas they remained in Col. North's possession.)","Compiler: Clare C. Fell 16.1.62. I have not been again to see this axe which I saw shortly after Coloner North died, so cannot give the thickness.",Joellen McGann,https://farm6.staticflickr.com/5570/14792202788_69a1003a25_q.jpg,https://farm6.staticflickr.com/5570/14792202788_69a1003a25_b.jpg,https://www.flickr.com/photos/MicroPasts/14792202788,superuser,flangedAxesA1
BAI-11347,433,Flanged Axe,,,NA,Bronze Age,p0gjgrs6qb2,,Hull Museum,,,Hull Municipal Museum,"England,Hampshire,Hook",,,,Hook,,England,Hampshire,"Hook, Hook, Hampshire, UK",51.2798793,-0.9614163,,NA,NA,NA,123,22,65,283,Remains of dark olive green patina on one side where blade is hammered and towards the edge and near stop.,"Much pocked all over, although fairly smooth.",17,"Width: edge 65mm; near stop 22.5mm; butt 21.5mm,Thickness: 17mm; 10mm; 18.75mm; 12.25mm",,,,,"Label (torn) reads: Nr. Temple, Hook, near Basingstoke",Joellen McGann,https://farm4.staticflickr.com/3866/14793170389_4635fb8a2e_q.jpg,https://farm4.staticflickr.com/3866/14793170389_4635fb8a2e_b.jpg,https://www.flickr.com/photos/MicroPasts/14793170389,superuser,flangedAxesA1
BAI-11282,433,Flanged Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"Hull,Formerly Private Collection, the late Rev. Canon Millard, D.D.,at Sotheby's 24.v.21, Lot 177",,,Hull Municipal Museum,"England,Hampshire,Hook",,,auction,Hook,,England,Hampshire,"Hook, Hook, Hampshire, UK",51.2798793,-0.9614163,,NA,NA,NA,123,22,65,283,Remains of dark green patina on one side where blade is hammered and towards the edge and near stop.,"Much pocked all over, although fairly smooth.",17,"Width: edge 65mm; near stop 22.5mm; butt 21.5mm,Thickness: 17mm; 10mm; 18 3/4mm; 12.25mm",,,,,"Label (torn) reads, Nr. Temple, Hook, near Basingstoke",Joellen McGann,https://farm6.staticflickr.com/5592/14792283058_762e5251f8_q.jpg,https://farm6.staticflickr.com/5592/14792283058_762e5251f8_b.jpg,https://www.flickr.com/photos/MicroPasts/14792283058,superuser,flangedAxesA1
BAI-11389,433,flanged Axe,Haft,,NA,Bronze Age,p0gjgrs6qb2,,"British Museum, WG 1880",WG.1880,H_WG-1880,British Museum,"England,Humberside (Yorkshire),Hotham",,,,Hotham,,England,Humberside,"Hotham, York, East Riding Of Yorkshire Yo43, UK",53.7963086,-0.6434871,SE 89 34,NA,NA,NA,127,26,48,308,Yellowish brown,Pitted,19,Width: butt 26mm; blade 48mm,Bronze,,"Slight stop ridges. Strong side flanges which are battered. End of butt bent over, one point of blade broken.",,"AOK,Does not belong to hoard.",Joellen McGann,https://farm6.staticflickr.com/5557/14976750721_b6e259a120_q.jpg,https://farm6.staticflickr.com/5557/14976750721_b6e259a120_b.jpg,https://www.flickr.com/photos/MicroPasts/14976750721,superuser,flangedAxesA1
BAI-11262,433,Flanged Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"London, British Museum,W.G. 1730",WG.1730,H_WG-1730,British Museum,"England,Greater London,River Thames,Hammersmith,Hurlingham",,,river,Hurlingham,Hurlingham,England,Greater London,"Hurlingham Gardens, Hammersmith, London Sw6, UK",51.4681684,-0.2066467,TQ 24 76,NA,NA,NA,144,63,,,,Dull black patina; one wing broken off in antiquity; butt slightly damaged.,,,,,Herringbone hammered decoration on flange and blade ribs.,,MJR,Joellen McGann,https://farm4.staticflickr.com/3882/14955903916_26045c7b0e_q.jpg,https://farm4.staticflickr.com/3882/14955903916_26045c7b0e_b.jpg,https://www.flickr.com/photos/MicroPasts/14955903916,superuser,flangedAxesA1
BAI-11390,433,flanged Axe,Haft,,NA,Bronze Age,p0gjgrs6qb2,,"British Museum, WG 1832",WG.1832,H_WG-1832,British Museum,"England,Humberside,Hutton Cranswick,Cranswick Common",,,,Hutton Cranswick,,England,Humberside,"Hutton Cranswick, Driffield, East Riding Of Yorkshire Yo25, UK",53.9607355,-0.4402974,,NA,NA,NA,135,26,50,297,Golden,Smooth,32,Width: butt 26mm; blade 50mm,Bronze,,Fine patina. Strong broad side flanges. Well preserved.,,Too narrow.,Joellen McGann,https://farm4.staticflickr.com/3901/14979500892_1c2b9dd465_q.jpg,https://farm4.staticflickr.com/3901/14979500892_1c2b9dd465_b.jpg,https://www.flickr.com/photos/MicroPasts/14979500892,superuser,flangedAxesA1
BAI-11612,433,Flanged Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"Ashmolean Museum, Oxford,1927.2374, Evans Collection",1927.2375,,Ashmolean Museum,"England,Suffolk,Icklingham,Canada Farm,1878",,,farm,Icklingham,,England,Suffolk,"Icklingham, Bury Saint Edmunds, Suffolk Ip28, UK",52.3240846,0.6040697,,NA,NA,1878,72,19,33,78,Fine blue-green patina.,,13,"Width: edge 33mm; butt 19mm,Weight: 78.37 gms",,,"Flanged, with stop ridge.",Not in ABI.,,Joellen McGann,https://farm4.staticflickr.com/3922/14980054922_aedd304a36_q.jpg,https://farm4.staticflickr.com/3922/14980054922_aedd304a36_b.jpg,https://www.flickr.com/photos/MicroPasts/14980054922,superuser,flangedAxesA1
BAI-11613,433,Flanged Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"Museum of Archaeology, Cambridge,Baron A. von Hugel,89",89,,MAA Cambridge,"England,Suffolk,Icklingham (near),between Cavenham and Ickingham,1897",,,,Icklingham,,England,Suffolk,"Icklingham, Bury Saint Edmunds, Suffolk Ip28, UK",52.3240846,0.6040697,,NA,NA,1897,100,18,50,177,"Brown patina and metal showing through, one patch of bright green on blade.",Smooth,15,Width: edge 50mm; butt 17.5mm,,,Slight flanges.,,,Joellen McGann,https://farm4.staticflickr.com/3902/14980398145_605f90c9e2_q.jpg,https://farm4.staticflickr.com/3902/14980398145_605f90c9e2_b.jpg,https://www.flickr.com/photos/MicroPasts/14980398145,superuser,flangedAxesA1
