objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-20569,433,Socketed Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum, Hoard's no. 11",11,,Maidstone Museum,"England,Kent,Rochester,Borstal",,,,Borstal,Rochester,England,Kent,"Borstal, Rochester, Rochester, Medway Me1, UK",51.3748333,0.4893796,c. TQ 73 66,NA,NA,NA,98,,,283,,,,,,Supposed Hoard,"Dimensions: L 97.5; Wt. 283.3g,Typology: Slight wing ribs terminate at slight horizontal step/rib-forming near rectangular enclosure.,Inside: a) Tanged chisel - no stop or lugs; b) Sword hilt frag - no flanges, sl. dished sides; c) ?socket fragment",,"Archive: PIF; AFI,PRBAF: SI,Ext.: CI,Rec.: SN,Source: Sb. A.",Joellen McGann,https://farm4.staticflickr.com/3951/15600834622_8b2fcc1600_q.jpg,https://farm4.staticflickr.com/3951/15600834622_8b2fcc1600_b.jpg,https://www.flickr.com/photos/MicroPasts/15600834622,superuser,drawerA5A6
BAI-20568,433,Socketed Axe,,Fragment,NA,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum, Hoard's no. 12",12,,Maidstone Museum,"England,Kent,Rochester,Borstal",,,,Borstal,Rochester,England,Kent,"Borstal, Rochester, Rochester, Medway Me1, UK",51.3748333,0.4893796,c. TQ 73 66,NA,NA,NA,75,,,232,,,,,Metallurgy-Analyst: Res. Lab (BM) no. 37620 Q,Supposed Hoard,"Dimensions: L 74.7; Wt. 231.9 g,Typology: 2 well-defined lower ribs, below bulbous upper.,Manufacture: Miscast loop - 2 halves just meeting ?after hammering; shape of socket at lower break similar to No. 14 - prob. therefore to cast on to lead core?,Condition: perhaps as many as 5 objects inside: 4 in top may all be socket fragments; sharp 'chisel'-edge protrudes from lower end.",,"Archive: PIF; AFI,PRBAF: SI,Ext. CI,Rec.: SN,Source: Sb. A.",Joellen McGann,https://farm4.staticflickr.com/3953/14979263334_fe1a048f32_q.jpg,https://farm4.staticflickr.com/3953/14979263334_fe1a048f32_b.jpg,https://www.flickr.com/photos/MicroPasts/14979263334,superuser,drawerA5A6
BAI-20567,433,Socketed Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum, Hoard's No. 13",13,,Maidstone Museum,"England,Kent,Rochester,Borstal",,,,Borstal,Rochester,England,Kent,"Borstal, Rochester, Rochester, Medway Me1, UK",51.3748333,0.4893796,c. TQ 73 66,NA,NA,NA,76,,,157,,,,,,Supposed Hoard,"Dimensions: L 76; Wt. 157.1 g,Typology: body section approaching oval, loop sec. approx. round,Manufacture: edge not sharp,Condition: chunk of ingot inside.",,"Archive: PIF; AFI,PRBAF: SI,Ext.: CI,Rec.: SN,Source: Sb. A.",Joellen McGann,https://farm6.staticflickr.com/5616/14979838013_04faf78ef6_q.jpg,https://farm6.staticflickr.com/5616/14979838013_04faf78ef6_b.jpg,https://www.flickr.com/photos/MicroPasts/14979838013,superuser,drawerA5A6
BAI-20566,433,Socketed Axe,,,NA,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum, Hoard's Nos. 15 & 14",15 & 14,,Maidstone Museum,"England,Kent,Rochester,Borstal",,,,Borstal,Rochester,England,Kent,"Borstal, Rochester, Rochester, Medway Me1, UK",51.3748333,0.4893796,c. TQ 73 66,NA,NA,NA,76,,,137,,,,,,Supposed Hoard,"Dimensions: 14) L 75.5; Wt. 137.2g; 15) L 46.5; Wt 54.9 g,Typology: Oval loop section,Manufacture: apparently cast round a lead core! or lead poured in after? Miscast, perforation in one side.,Condition: 2 frags join, but side and face of lower have been distorted; c. edge neat and intact, but rounded still - diffuse close e. bevel, hmks and grmks.",,"Archive: PIF; AFI,PRBAF: SI,Ext.: CI,Rec.: SN,Source: Sb. A.",Joellen McGann,https://farm4.staticflickr.com/3937/14979263494_0b5ee33a45_q.jpg,https://farm4.staticflickr.com/3937/14979263494_0b5ee33a45_b.jpg,https://www.flickr.com/photos/MicroPasts/14979263494,superuser,drawerA5A6
BAI-20564,433,Socketed Axe,,Fragment,NA,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum, Hoard's No. 17",17,,Maidstone Museum,"England,Kent,Rochester,Borstal",,,,Borstal,Rochester,England,Kent,"Borstal, Rochester, Rochester, Medway Me1, UK",51.3748333,0.4893796,c. TQ 73 66,NA,NA,NA,77,,,181,,,,,,Supposed Hoard,"Dimensions: L 77; Wt. 181.4g,Typology: lower moulding bead--like,Manufacture: Stumps of loop just perceptible - well ground down,Inside: a) socket mouth frag.; b) ? lump of triangular section; c) most of socket section of slender socket? (eg. chisel)",,"Archive: PIF; AFI,PRBAF: SI,Ext.: CI,Rec.: SN,Source: Sb. A.",Joellen McGann,https://farm4.staticflickr.com/3936/15413890658_83c3afd52c_q.jpg,https://farm4.staticflickr.com/3936/15413890658_83c3afd52c_b.jpg,https://www.flickr.com/photos/MicroPasts/15413890658,superuser,drawerA5A6
BAI-20563,433,Socketed Axe,,Fragment,NA,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum, Hoard's No. 18",18,,Maidstone Museum,"England,Kent,Rochester,Borstal",,,,Borstal,Rochester,England,Kent,"Borstal, Rochester, Rochester, Medway Me1, UK",51.3748333,0.4893796,c. TQ 73 66,NA,NA,NA,43,,,20,,,,,,Supposed Hoard,Dimensions: L 43; Wt. 20.3g,,"Archive: PIF; AFI,PRBAF: SI,Ext.: CI,Rec.: SN,Source: Sb. A.",Joellen McGann,https://farm6.staticflickr.com/5602/14979838333_4888ccd238_q.jpg,https://farm6.staticflickr.com/5602/14979838333_4888ccd238_b.jpg,https://www.flickr.com/photos/MicroPasts/14979838333,superuser,drawerA5A6
BAI-20561,433,Socketed Axe,,Fragment,NA,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum, Hoard's no. 20",20,,Maidstone Museum,"England,Kent,Rochester,Borstal",,,,Borstal,Rochester,England,Kent,"Borstal, Rochester, Rochester, Medway Me1, UK",51.3748333,0.4893796,c. TQ 73 66,NA,NA,NA,25,,,29,,,,,,Supposed Hoard,"Dimensions: L 25; Wt. 28.6 g,Manufacture: Blade much thinned by hammermarks; blade tip hollows,Condition: Much of edge intact and sharp.",,"Archive: PIF; AFI,PRBAF: SI,Ext.: CI,Rec.: SN,Source: Sb. A.",Joellen McGann,https://farm4.staticflickr.com/3945/14979264034_240c7f9577_q.jpg,https://farm4.staticflickr.com/3945/14979264034_240c7f9577_b.jpg,https://www.flickr.com/photos/MicroPasts/14979264034,superuser,drawerA5A6
BAI-20560,433,Socketed Axe,,Fragment,NA,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum, Hoard's No. 21",21,,Maidstone Museum,"England,Kent,Rochester,Borstal",,,,Borstal,Rochester,England,Kent,"Borstal, Rochester, Rochester, Medway Me1, UK",51.3748333,0.4893796,c. TQ 73 66,NA,NA,NA,84,,,177,,,,,,,"Dimensions: L 84; Wt. 177,Manufacture: Hmks on lower blade, also alongside break; groups of smaller pmks also.,Condition: edge totally chipped",,"Archive: PIF; AFI,PRBAF: SI,Ext.: CI,Rec.: SN,Source: Sb. A.",Joellen McGann,https://farm6.staticflickr.com/5603/15413891348_e85efa2857_q.jpg,https://farm6.staticflickr.com/5603/15413891348_e85efa2857_b.jpg,https://www.flickr.com/photos/MicroPasts/15413891348,superuser,drawerA5A6
BAI-20559,433,Socketed Axe,,Fragment,NA,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum, Hoard's No. 22",22,,Maidstone Museum,"England,Kent,Rochester,Borstal",,,,Borstal,Rochester,England,Kent,"Borstal, Rochester, Rochester, Medway Me1, UK",51.3748333,0.4893796,c. TQ 73 66,NA,NA,NA,56,,,127,,,,,,Supposed Hoard,"Dimensions: L 55.5; Wt. 127.3 g,Condition: Totally broken edge",,"Archive: PIF; AFI,PRBAF: SI,Ext.: CI,Rec.: SN,Source: Sb. A.",Joellen McGann,https://farm4.staticflickr.com/3943/15600835702_af195d2fe2_q.jpg,https://farm4.staticflickr.com/3943/15600835702_af195d2fe2_b.jpg,https://www.flickr.com/photos/MicroPasts/15600835702,superuser,drawerA5A6
BAI-20558,433,Socketed Axe,,Fragment,NA,Bronze Age,p0gjgrs6qb2,,"Maidstone Museum, Hoard's no. 23",23,,Maidstone Museum,"England,Kent,Rochester,Borstal",,,,Borstal,Rochester,England,Kent,"Borstal, Rochester, Rochester, Medway Me1, UK",51.3748333,0.4893796,c. TQ 73,NA,NA,NA,60,,,100,,,,,,Supposed Hoard,"Dimensions: L 59.5; Wt. 100.2g,Manufacture: Casting flashes well removed, but blade still not sharpened up - rounded edge,Condition: Ancient chip at edge.",,"Archive: PIF; AFI,PRBAF: SI,Ext: CI,Rec.: SN,Source: Sb. A.",Joellen McGann,https://farm4.staticflickr.com/3945/14979838873_e2cc5ec07b_q.jpg,https://farm4.staticflickr.com/3945/14979838873_e2cc5ec07b_b.jpg,https://www.flickr.com/photos/MicroPasts/14979838873,superuser,drawerA5A6
