objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,discoveryContext,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-27280,433,Socketed celt mould,1 valve,,NA,Bronze Age,p0gjgrs6qb2,U1,"Ashmolean Museum, Oxford,Evans Collection, 1927-2501",1927.2373,,Ashmolean Museum,"England,Kent,Harty, Isle of,1871",,,,Harty,,England,Kent,"Harty, Sheerness, Kent Me12, UK",51.36399,0.890997,,NA,NA,1871,91,43,,184,"Dirty patina, pale green and black.",,23,Weight: 183.53 gms,,Hoard No. 2490-2520: see mould No. 2490.,"Perforated vertical lug on exterior. Fragment of lead lining opposite this inside: ?remains of leaden celt used as core-box. Evans, p. 445. Flaw within below loop corresponds to flaws in Celts 2502-4.","Evans, Proc. Soc. Antiq. V 424 ff, XIII, 300,Evans, Anc. Br. Imps., pp. 111, 442, 444-5, Hoard No. 105.,Arch Cantiana IX, 300,V.C.H. Kent, I, 322,R.F. Jessup, 'Kent', 108, 257.",Socketed Celts Nos. 2502-4 have been cast from this mould.,Joellen McGann,https://farm9.staticflickr.com/8683/15316230784_306a21fc35_q.jpg,https://farm9.staticflickr.com/8683/15316230784_306a21fc35_b.jpg,https://www.flickr.com/photos/MicroPasts/15316230784,superuser,ornamentsA15
BAI-27279,433,Socketed celt mould,,,NA,Bronze Age,p0gjgrs6qb2,U2,"Ashmolean Museum, Oxford,Evans Collection, 1927-2498",1927.2501,,Ashmolean Museum,"England,Kent,Harty, Isle of,1871",,,,Harty,,England,Kent,"Harty, Sheerness, Kent Me12, UK",51.36399,0.890997,,NA,NA,1871,106,44,,431,Dirty green-black patina.,,50,Weight: 431.40 gms,,Hoard No. 2490-2520: see socketed celt mould 2490.,"2 halves, closely fitting round socketed celt No. 2499. Flaw in moulding inside one half corresponds to lump on face of celt. 3 knobs on each face, 1 rather pointed, the rest rounded.","Evans, Anc. Br. Imps., pp. 110-1, 442-4, Hoard No. 105, Fig. 531,Proc. Soc. Antiq. V. 424,Arch. Cantiana IX, 300,V.C.H. Kent I, 322,R.F. Jessup, 'Kent', 108, 257, fig. 16",,Joellen McGann,https://farm9.staticflickr.com/8617/15751201790_7efe340dcf_q.jpg,https://farm9.staticflickr.com/8617/15751201790_7efe340dcf_b.jpg,https://www.flickr.com/photos/MicroPasts/15751201790,superuser,ornamentsA15
BAI-15393,433,Socketed celt mould,,Fragment,NA,Bronze Age,p0gjgrs6qb2,Frag,"British Museum, 1893.2-5.27,Given by A. W. Franks, Esq.",1893.2-5.27,,British Museum,"England,Kent,(Rochester, near),Stoke, Hoo,Founder's Hoard",,,,Rochester,,England,Kent,"Hoo,",52.1822183,1.3008445,TQ 82 75,NA,NA,NA,,,,70,Brownish,Slightly Corroded,,,,"1-23: Hoard of 12 socketed celts and 9 fragments, 2 socketed gouges, fragment of mould, jet, 5 fragments of swords, and 3 cakes of metal.",,,"Almost OK (section),CI",Joellen McGann,https://farm6.staticflickr.com/5607/15600432975_4c004b75f2_q.jpg,https://farm6.staticflickr.com/5607/15600432975_4c004b75f2_b.jpg,https://www.flickr.com/photos/MicroPasts/15600432975,superuser,miscellaneous
BAI-12195,727,Socketed Celt Mould,,,NA,Bronze Age,p0gjgrs6qb2,UII2,"British Museum,  97-4-10-1, Presented by Sir A.W. Franks, K.C.B., 1897",1897-4-10-1,,British Museum,"GREATER LONDON, Ealing,  Southall, Found in a brick field.",,,building work ,Southall,Ealing,England,Greater London,"London, UK",51.5073219,-0.1276474,"TQ 12, 80",NA,NA,NA,16.2,6.1,,650,light brown + green,corroded,,"In a different hand: ""A OK (section needed)”  C1",,1-7,Bronze mould for socketed celt with loop.  The [...] of the other half wanting.  Containing remains of a lead celt.,Proc. Soc. Ant. 1867 XVI  328.,"1 Mould for socketed celt, 4 Palstaves, 1 ring, 2 Pieces of laminated concretion like wood",Marla Walcott,https://farm4.staticflickr.com/3898/15145115641_dca3aab724_q.jpg,https://farm4.staticflickr.com/3898/15145115641_dca3aab724_b.jpg,https://www.flickr.com/photos/MicroPasts/15145115641,most detailed record,DrawerA16
BAI-12218,658,Socketed Celt mould,,Fragment,NA,Bronze Age,p0gjgrs6qb2,Frag.,"British Museum,55-2-27-14,Presented by Lewis Loyd, Esq.,27/2/1855","1855,2-27.14",,British Museum,"England,GREATER LONDON, Croydon, Wickham Park",,,,Wickham,,England,Greater London,"Spring Park (london), West Wickham Baptist Church (q), Croydon, Croydon, Greater London CR0, UK",51.3664042,-0.0175301413966589,,NA,NA,NA,,,,60,Greenish patina.,Slightly corroded,,Inacc,,"1 - 22,Hoard consisting of 1 winged celt, 1 palstave, 3 socketed celts, and 34 fragments, fragment of gouge, fragment of hammer,fragment of spear-head, fragment of ferrule, fragment of implement, fragment of mould, bronze object, conical lump and lump of,metal.","Fragment of a mould,for casting hollow celts.",,,Susan Magyarody,https://farm4.staticflickr.com/3915/14961536698_6424664225_q.jpg,https://farm4.staticflickr.com/3915/14961536698_6424664225_b.jpg,https://www.flickr.com/photos/MicroPasts/14961536698,most detailed record,DrawerA16
BAI-27585,433,Loop Fastener,,,NA,Bronze Age,p0gjgrs6qb2,,"Museum of Arch. and Ethnology, Cambridge,31.395",31.395,,MAA Cambridge,"England,Cambridgeshire,Cambridge,Green End Road, Chesterton",,,,Cambridge,,England,Cambridgeshire,"Green End Road, Cambridge, Chesterton, Cambridge, Cambridgeshire Cb4 1rj, UK",52.2204382,0.1460351,,NA,NA,NA,,,,,,,,,,Green End Road Hoard,,"V.C.H., I. 278,PCAS, XXXII, 59.",,Joellen McGann,https://farm9.staticflickr.com/8618/15912570206_b53d8d435c_q.jpg,https://farm9.staticflickr.com/8618/15912570206_b53d8d435c_b.jpg,https://www.flickr.com/photos/MicroPasts/15912570206,superuser,ornamentsA15
BAI-62238,433,Standard fitting,,,NA,Bronze Age,p0gjgrs6qb2,,"British Museum, 1927.12.12.6",1927.12.12.6,,British Museum,"England,Kent,near Canterbury",,,,Canterbury,,England,Kent,"Canterbury, Canterbury, Kent, UK",51.2800275,1.0802533,,NA,NA,NA,83 of socket,maximum 102; base of socket 19; cross ... at top of socket 26; of lunate plates 19,,148,"Golden bronze, with traces of black patina.",Generally smooth except for clipped pitting on side of socket,Base of socket 19; Top of socket 7; greatest thickness of plates 3; plates along outer edge 1,,,,"Circular central socket, pierced by single rivet hole near the mouth, slightly tapering, and terminating in a cross piece decorated at each end with a spherical boss. From near the base of the socket springs, on each side, a thin lunate plate of bronze, which narrows slightly towards the top, which is terminated with the spherical bosses. The upper end of the socket is open.",,"Compare other ""standard fittings"" from St. Leonards, Longstone, Derbyshire, and Tower St., London",Joellen McGann,https://farm8.staticflickr.com/7356/26801757410_4d8643bdbf_q.jpg,https://farm8.staticflickr.com/7356/26801757410_4d8643bdbf_b.jpg,https://www.flickr.com/photos/115096994@N02/26801757410,superuser,DubiousBA
BAI-15355,433,Standard fitting,,,NA,Bronze Age,p0gjgrs6qb2,,"London, British Museum, 1951.11-2.23",1951.11-2.23,,British Museum,"England,Derbyshire,Longstone (near Bakewell),In garden: early in 1910,Found by son of present (1935) owner.",,,gardening,Longstone,,England,Derbyshire,"Great Longstone, Bakewell, Derbyshire De45, UK",53.2433688,-1.7029349,,NA,NA,1910,126,45,,181,"Dark green patina. Part of the socket, including its base has been scraped and here shows golden-bronze.","Smooth, except for a small part on one side of the socket which is filled.",27,"Width: 45mm at base of plates; 17mm at top of socket; 26mm at base of socket,Thickness: 27mm at top of plates; 14mm at top of socket; 26mm at base of socket",,None,"Socketed object terminating in 2 triangular plates, slightly spaced and each with two perforations, intended to hold save missing object (? a flat piece of metal). This is the best-made of the three such objects known, the triangular blades having bevelled edges, and two well-made rivet-holes. At the base of the socket on rivet hole, which does not appear on the other side.","Derbyshire Archaeological and Nat. Hist. Soc. Journal, Vol. 32, 219,Antiquaries Journal, Oct. 1935","Compare similar objects from St. Leonard's, in Hastings Museum, which was found with 3 1/2 palstaves, and one from Tower Hill, London now in Bristol Museum.,New drawing available.,CI",Joellen McGann,https://farm4.staticflickr.com/3946/15601272042_2bd768afd5_q.jpg,https://farm4.staticflickr.com/3946/15601272042_2bd768afd5_b.jpg,https://www.flickr.com/photos/MicroPasts/15601272042,superuser,miscellaneous
BAI-30105,734,STANDARD FITTING,,,NA,Bronze Age,p0gjgrs6qb2,,"LONDON, British Museum,  1930.6-12.   1",1930.6-12.   1,,British Museum,"LONDON, City, Tower St",,,,Tower,City of London,England,Greater London,,51.509581,-0.076028,,NA,NA,NA,,,,,,encrusted matt dar gren,,"Very faint, 2-part, hand-drawn illustration with indecipherable writing below., Most of notations are typewritten.",,,,,"Lower left corner:, MJR",Marilyn Kohn,https://farm9.staticflickr.com/8634/16441730525_b25e3e7a2b_q.jpg,https://farm9.staticflickr.com/8634/16441730525_b25e3e7a2b_b.jpg,https://www.flickr.com/photos/MicroPasts/16441730525,most detailed record,singleA18
BAI-15365,433,Standard fitting,,,NA,Bronze Age,p0gjgrs6qb2,,"London, British Museum, 1930.6-12.1",1930.6-12.1,,British Museum,"England,Greater London,Cirty of London,Tower Street,1883",,,,Tower,,England,Greater London,"Tower Street, London Wc2h, UK",51.513112,-0.12758,,NA,NA,1883,148,51,,205,,,7,"Width: at base of plate 51mm; at base of socket 26mm,Thickness: of plate 7mm; at base of socket 25mm,Weight: 205 gms exclusive of wooden stump.",Bronze,,"Plates are crushed together, but the line indicating the inner edges can be clearly seen. The upper part of them is slightly bent over to one side. Base of the socket it broken. The remaining piece includes one rivet hole.",,"New drawing available.,CI",Joellen McGann,https://farm6.staticflickr.com/5606/15576762946_ee837e3348_q.jpg,https://farm6.staticflickr.com/5606/15576762946_ee837e3348_b.jpg,https://www.flickr.com/photos/MicroPasts/15576762946,superuser,miscellaneous
BAI-30106,734,Standard fitting,,,NA,Bronze Age,p0gjgrs6qb2,,"LONDON, British Museum, 1951.  11-2.23, (formerly W.Storrs Fox, Hillside, Bakewell, Derbys).",1951.11-2.23,,British Museum,"DARBYS, Longstone, Great or Little, Harboroough Cave",,,,,,England,,,NA,NA,,NA,NA,NA,,,,,,black-dark green,,"Very faint, 2-part, hand-drawn illustration.with hand-writtten label:, Patina with black-dark green., Many of notations are typewritten.",,,,,"lower left corner:, MJR",Marilyn Kohn,https://farm8.staticflickr.com/7375/16255476559_dae516f76a_q.jpg,https://farm8.staticflickr.com/7375/16255476559_dae516f76a_b.jpg,https://www.flickr.com/photos/MicroPasts/16255476559,most detailed record,singleA18
BAI-62297,433,Ear ornament,,,2,Bronze Age,p0gjgrs6qb2,,"Museum of Archaeology and Ethnology, Cambridge,No. 247, Murray Collection",247 Murray Collection,,MAA Cambridge,"Ireland,Co. Kildare,Carberry,(East side of the Hill),1862",,,hillside,Carbury,,Ireland,County Kildare,"Carbury, Co. Kildare, Ireland",53.3558412,-6.9627118,,NA,NA,1862,A. 34; B. 34,A. 37; B. 37,,A. 24; B. 29,,"Smooth, fairly bright metal",B. 14,,,Found with a hoe-shaped blade,"Cast solid. The ring (thin and flat above, thicker and rounded below) carries on its base, three large, rounded pellets with flattened sides.",,,Joellen McGann,https://farm8.staticflickr.com/7303/26470588264_120f65901e_q.jpg,https://farm8.staticflickr.com/7303/26470588264_120f65901e_b.jpg,https://www.flickr.com/photos/115096994@N02/26470588264,superuser,DubiousBA
BAI-31351,580,Currier's Scraper,,,NA,Bronze Age,p0gjgrs6qb2,,"Museum of Archaeology & Ethnology, Cambridge, No. 247 Murray Collection.",247 Murray Collection,,MAA Cambridge,"Ireland, Co Kildare, Carberry (East side of the Hill), 1862",,,hillside,Carbury,,Ireland,County Kildare,"Carbury, Co. Kildare, Ireland",53.3558412,-6.9627118,,NA,NA,1862,115,edge 127,,1650,,"corroded. some parts are smooth - in others, deep pits.",34; 37,,,found with 2 ornaments (? for the ears),An admirable grip for the hand is provided by the butt end.,,,Denis Antoine,https://farm9.staticflickr.com/8571/16660647401_6c785593fe_q.jpg,https://farm9.staticflickr.com/8571/16660647401_6c785593fe_b.jpg,https://www.flickr.com/photos/MicroPasts/16660647401,superuser,irishB10
BAI-31259,580,Currier's Scraper,,,NA,Bronze Age,p0gjgrs6qb2,,"Blandford, Pitt Rivers Museum, Farnham.",,,Pitt Rivers Museum,Ireland,,,,,,Ireland,,Ireland,NA,NA,,NA,NA,NA,112,edge 113; socket end 86,,181.44,,smooth. dark bronze,socket 36; socket (inside) 21,,,,edge smooth,,Weight: ? 4ozs not 40ozs,Denis Antoine,https://farm9.staticflickr.com/8657/16474633000_16a4218539_q.jpg,https://farm9.staticflickr.com/8657/16474633000_16a4218539_b.jpg,https://www.flickr.com/photos/MicroPasts/16474633000,superuser,irishB10
